report_date, total_purchase_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb30, zfb31, zfb32, zfb33, zfb34, zfb35, zfb36, zfb37, bank00, bank01, bank02, bank03, bank04, bank05, bank06, bank07, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, share
20140116,1184253685,0,0,0,0,0,0,0,0,0,10844903,20296825,33260826,14506814,6872554,6914277,1406856,0,41572253,42824220,31953428,20455150,40889635,13784088,5284210,0,970450,10457625,8820814,1767606,259652,10148706,2013365,0,0,0,0,0,0,0,0,0,35666368,45227065,56867279,14580550,43471577,32745916,3050948,0,102749511,97658137,37980877,27400418,41301236,24052846,15096592,0,33256639,84772980,44039168,31106718,40950969,29375509,11898758,5699367
20140117,1007557758,0,0,0,0,0,0,0,0,0,7236988,13981220,9908180,4690445,9179714,8240573,445936,0,63176222,31652480,16141072,17341062,14557001,27122555,683125,0,2384106,3410963,3095130,5114303,7728158,1249711,53178,0,0,0,0,0,0,0,0,0,57863858,36697153,31375313,9776,25462968,15593390,5401881,0,58933002,95093560,63586674,35019927,30804890,30072148,13313631,0,32085085,67824653,31588365,66581402,28568620,15119120,13369987,5800233
20140118,575276232,0,0,0,0,0,0,0,0,0,3893690,12734847,6219931,3257569,3423464,1202598,895318,0,6342670,37309301,17558174,9667771,10594867,9321711,21266124,0,1830399,220278,1255507,277465,819739,1245139,2525,0,0,0,0,0,0,0,0,0,19506383,24562846,24198800,5139605,102391,0,1021798,0,43329707,43733603,28893030,35277034,39021286,5739386,240010,0,16477855,39064793,30932363,17957895,26174624,12838097,5967570,5758069
20140119,730405427,0,0,0,0,0,0,0,0,0,3549395,18390515,9312191,5660711,7373743,9109088,399794,0,20324238,24716767,28808066,6930970,20467301,9207171,355684,0,441219,13902568,1264723,1598772,253015,41206,1375353,0,0,0,0,0,0,0,0,0,61030423,33739495,18560124,25849754,30868141,20450062,0,0,26722563,51269452,41670306,21044860,9243915,11304746,3346797,0,20614490,72791081,22214438,22794405,27715202,12631383,7342632,5718668
20140120,1397929743,0,0,0,0,0,0,0,0,0,5623973,8631943,18508026,14878691,2930462,8269294,302307,0,21292032,107548979,33704863,12110764,49408829,7034840,929235,0,7850106,9991239,1480432,2754251,12036840,44836,66096,0,0,0,0,0,0,0,0,0,186707896,78026122,37563019,29400647,19592890,10761605,0,0,81767383,100211889,67694682,44657233,37568046,30198565,18563966,0,45615034,85356707,51674990,47391962,52196425,26308114,15446682,5827848
20140121,1242415960,0,0,0,0,0,0,0,0,0,8379662,11250437,4953098,5119017,7892978,18728702,466230,0,11321969,80977013,50313451,15879281,31338151,8143648,523740,0,2341908,16865287,380951,3831137,3004215,371130,1474511,0,0,0,0,0,0,0,0,0,36268364,92092193,125283129,3057079,16918279,2355855,0,0,53330335,127666120,46775404,50954528,52198768,43863621,19824519,0,41740832,93747337,41913183,49618342,32755621,11747732,10976614,5771589
20140122,1397104858,0,0,0,0,0,0,0,0,0,2664224,14980513,19897612,6008789,12610745,10300807,5583092,0,22722736,36564776,94188152,26641522,18897420,12336682,7050121,0,769385,27933194,11387380,60361667,3411285,560837,71118,0,0,0,0,0,0,0,0,0,127270272,59452012,12569239,21688968,114181674,19486931,12002,0,64367432,97382589,62100648,21006135,55997128,25301724,4856638,0,49157380,91829220,52413107,27684131,38828273,37604753,12968260,6004285
20140123,1262577349,0,0,0,0,0,0,0,0,0,7321707,13748608,4977577,5285600,5369150,4301171,277688,0,28098464,104063576,23596607,18282132,38517029,9103303,6096710,0,2299450,10174830,413724,8575058,4137437,87969,410493,0,0,0,0,0,0,0,0,0,36762745,49892263,101596459,10340273,36391293,28492417,11577912,0,40798839,91566513,87316960,61134084,59266991,36411069,10541940,0,36681720,105214769,53520268,32237696,39988264,20926717,10457206,6322668
20140124,1645612024,0,0,0,0,0,0,0,0,0,14023691,10933563,22661509,8124023,5129194,1822897,759534,0,130350422,61607076,115931874,30920537,36436529,8273768,4011318,0,8016404,10617554,5972059,1032350,3433783,3172861,0,0,0,0,0,0,0,0,0,0,56816313,79159880,141639206,20638597,36780416,27834942,3114658,0,54278570,102666943,85919181,53517459,35600736,19979617,10375126,0,61705564,141101559,81615885,45554855,61982113,23237581,12489320,6372557
20140125,1178711979,0,0,0,0,0,0,0,0,0,7438194,18459239,11568491,9300048,8664470,6528860,385982,0,89536858,59814947,34762626,16349624,7638701,11561097,2386820,0,397263,13098754,7274691,7270274,12646442,0,25659,0,0,0,0,0,0,0,0,0,76169503,47177219,56139188,15951404,26048247,1122115,3051127,0,54641866,94534029,62144479,49097565,23724804,7586023,4205449,0,34527951,99346638,68136627,35295176,42363322,22034100,24028246,6277861
20140126,1713541320,0,0,0,0,0,0,0,0,0,13576026,26012817,13379373,8915609,7950379,1417886,21028797,0,32867653,170693633,44329760,26590604,14563293,29608297,1313373,0,31984861,14040209,51504145,2744187,416871,514270,519181,0,0,0,0,0,0,0,0,0,51970471,88032716,51196609,18403930,91875346,24622427,10145365,0,83097152,170807411,71953352,43685074,39371310,21482275,11349745,0,59814525,120725734,93158627,34281501,55964437,20810700,30570025,6251364
20140127,2385795314,0,0,0,0,0,0,0,0,0,5751090,14028664,5320982,5769664,6660206,3102235,21818677,0,71561765,89766664,60303568,30136211,39098751,50847447,5952581,0,3648894,85751244,18139467,1365514,63879598,5216263,1915712,0,0,0,0,0,0,0,0,0,82705922,244602781,62696236,65518026,42724878,63990368,3284374,0,97047121,261812995,131856064,70472561,45817885,64436971,17847932,0,100081508,175381758,98070691,41972775,52783300,46146670,20364494,6144807
20140128,3101976669,0,0,0,0,0,0,0,0,0,23424801,11597274,4170594,12677819,3866753,1797207,1349837,0,47500399,191888101,187892456,21403170,117171153,10714400,2544757,0,20795788,45090477,25412614,2717227,5867141,8295989,1001519,0,0,0,0,0,0,0,0,0,146313355,371972146,61702267,103012391,68581592,66423773,13301431,0,193542127,288254170,207227814,86929143,64920125,47597141,33827161,0,86576540,214740944,113097578,54055538,52993099,44610238,28686497,6432123
20140129,3231100931,0,0,0,0,0,0,0,0,0,2852936,13868583,8435392,2385187,8628431,726146,628691,0,94972257,186436435,111153481,29049314,32316693,26818009,3764347,0,4039597,87110508,14430128,1211502,2789553,130910,953226,0,0,0,0,0,0,0,0,0,215128517,488631790,110928014,54277294,80982478,98241703,109770744,0,177011876,283912007,161106610,99158952,64838959,56731933,29615365,0,67699848,192407347,116672008,47160574,42145305,67227900,27937382,6812999
20140130,813019949,0,0,0,0,0,0,0,0,0,5331944,9396444,2350476,2810196,4833665,182158,54668,0,13137600,28811974,17062803,5460869,4901681,2953956,586598,0,5543158,7255866,86591,3258514,799664,2059179,49,0,0,0,0,0,0,0,0,0,17637657,114865734,104887664,30807480,23859837,0,4922106,0,52362452,83675043,50549597,9438282,14559629,11224864,3781151,0,26891540,61121942,26810738,10537101,20267617,13549105,7390268,7002089
20140131,297268556,0,0,0,0,0,0,0,0,0,1475747,7583600,1051345,1947322,1880526,537518,1064933,0,5773375,34106947,7353400,2633442,2364363,1259912,30527,0,5309929,1912261,1472001,110832,310841,21596,0,0,0,0,0,0,0,0,0,0,159513,11555871,0,2897975,10607443,0,1974460,0,11555400,36036126,14444101,12093921,2824307,6887012,2827937,0,13470984,39700217,13401944,5702083,6769563,6460174,12284882,7414226
20140201,306403336,0,0,0,0,0,0,0,0,0,1234218,8930880,1140875,3485503,1328491,132602,55843,0,12377128,23528984,13398846,4332447,10859657,5611077,131557,0,31430,2497906,1589087,900388,80018,6503,50720,0,0,0,0,0,0,0,0,0,1191871,23142452,9275767,99675,5052918,19836577,1985283,0,17139376,19092002,3703517,10221175,6941164,615590,4073356,0,12449054,33856566,17181610,6466716,6981272,4983090,2901815,7508330
20140202,247332263,0,0,0,0,0,0,0,0,0,432400,4342963,6400651,1741498,1246889,7775827,227789,0,2152242,7012853,3307106,4151241,1366337,7351393,2189079,0,1047598,4261378,1674001,2565528,10011,50749,25523,0,0,0,0,0,0,0,0,0,4077936,4992836,0,8065336,4877434,4408495,2037903,0,7920432,30405045,16098216,1961845,3720117,5607,5805594,0,13812035,33312197,12385319,6765090,6213571,6572300,7072188,7489711
20140203,315009937,0,0,0,0,0,0,0,0,0,1300191,10986517,840267,797577,405638,104772,165663,0,1814497,5219662,11296123,1614723,1623913,9753979,244608,0,697692,7488090,9812,16138,22771,1226739,136273,0,0,0,0,0,0,0,0,0,3075837,53468909,16412889,9101023,0,0,0,0,6107948,33856995,5650809,4293613,8863526,3001180,11928772,0,14590937,33708834,12220164,14030540,9612999,6428440,5419447,7471430
20140204,385640043,0,0,0,0,0,0,0,0,0,622952,3571777,835210,1700274,39900,2556187,99,0,3557415,14926509,52651913,6324731,705246,17781487,220077,0,130134,3299599,1299078,3749,312034,414876,68899,0,0,0,0,0,0,0,0,0,1987674,39318191,4933159,10168541,15776150,9123560,1282013,0,28431326,14300114,19446988,2443892,503046,9549585,0,0,10613718,42594409,15744059,12203320,17960511,4245360,6507287,7484994
20140205,471949894,0,0,0,0,0,0,0,0,0,918620,1995274,1215828,968936,608967,444421,0,0,3791518,38788436,16181339,5302623,14266425,10700808,492778,0,599964,1070200,2373234,273729,21063036,53344,2000253,0,0,0,0,0,0,0,0,0,3234290,23461709,15089876,3895590,5648597,4913915,0,0,20156830,32228891,20458850,28219311,4975827,13731026,7957411,0,13348823,65760760,19979679,26984611,21444111,5261942,4508564,7579548
20140206,787413900,0,0,0,0,0,0,0,0,0,1632349,4078693,682196,2878167,3166918,24706,18593,0,17297752,47132744,23232983,13144692,6283743,18360692,364383,0,2584109,3076228,2305488,381155,1629521,472336,1482991,0,0,0,0,0,0,0,0,0,50703259,79114249,0,17290501,6579395,25891170,2929406,0,35554549,53807239,43895205,12720013,13623270,10364474,21864044,0,37068820,77240550,60546785,27488379,21055408,23867370,7981397,7597978
20140207,1613953820,0,0,0,0,0,0,0,0,0,2160879,5589814,2166453,1415510,7704790,725212,1081587,0,73225565,106877997,29446021,35017891,40102683,24046459,4606531,0,8938100,33508066,3996971,4260915,3012842,542060,202425,0,0,0,0,0,0,0,0,0,64531087,58948799,41580941,58892453,39611709,37123437,29391977,0,125239828,127367679,70832756,61737049,53989919,27166997,20157157,0,44722843,143986428,81281814,37167740,47790267,30207386,15545237,8051546
20140208,1322934105,0,0,0,0,0,0,0,0,0,47684330,8914767,1151172,1876682,1040304,113106,1668240,0,21883146,50136699,50167803,9591105,18468035,13713974,1460169,0,8086961,16450881,2243117,1616333,31593238,1000,88580,0,0,0,0,0,0,0,0,0,99850804,122956643,49459665,8607657,18737897,0,0,0,62421884,91494292,135015001,28641908,33581459,5860016,23203706,0,60910002,100200154,69532505,36561979,40147087,19622053,20248388,7931363
20140209,1304965909,0,0,0,0,0,0,0,0,0,7632421,3074171,3101080,1518473,5329324,9544691,259508,0,109544918,70433116,41823598,18193066,25936255,12050246,290276,0,2112485,4330572,7467824,1953204,13469053,92390,1895364,0,0,0,0,0,0,0,0,0,46273111,87547517,62855993,3056252,36170319,32025200,5428113,0,80698665,96764973,56743066,23743052,37923850,31825391,6145168,0,35390212,102805601,103762956,32314758,37699831,24179348,13692163,7868335
20140210,2467785988,0,0,0,0,0,0,0,0,0,8059258,8489223,8463534,2934165,3791265,8825474,545125,0,101674719,257330566,72586353,29935324,75563353,35144224,28039575,0,6016036,13747641,6636731,6856028,2940624,878860,5105910,0,0,0,0,0,0,0,0,0,55573041,129472823,116297371,46370348,42523603,188712042,31802986,0,92603409,197116836,159018137,52209429,55079641,38995196,20823148,0,73628577,178327393,88836076,48171878,71819828,65903559,23052074,7884605
20140211,2305648221,0,0,0,0,0,0,0,0,0,4935423,38181283,6433352,2525337,3113213,2331954,417361,0,51029925,82882308,55695604,23682805,23566041,10606312,5067873,0,2325070,10014907,14001634,4160500,876329,12593593,29442,0,0,0,0,0,0,0,0,0,109785104,295037092,157245979,103506209,22966698,51698120,23182450,0,83280522,245719336,125841213,56829681,98341336,55132524,29805255,0,67664790,157855550,86559761,45983543,65405826,34153760,27337465,7845741
20140212,2082906843,0,0,0,0,0,0,0,0,0,4344706,13246803,1193380,3130489,4997266,4015293,1227724,0,63413483,98732374,57409762,19552432,35160619,14233747,6435587,0,3074671,9626630,11735069,1693808,2522229,986094,4490588,0,0,0,0,0,0,0,0,0,153959551,219724838,28270285,2963890,139570286,60120629,34028392,0,175122811,178531945,115032185,44153304,51664615,28472198,20123191,0,70122604,128154097,106987107,41240737,44148712,51436483,19434158,8422071
20140213,2023862072,0,0,0,0,0,0,0,0,0,6427322,8895265,2537436,2360173,5182690,509249,8675814,0,82109108,147432036,66104908,28106225,59332421,18204792,3584246,0,7877071,34823804,13316262,1314713,373598,195077,1059169,0,0,0,0,0,0,0,0,0,76796476,319515149,41784087,41282068,55184981,64778730,17321694,0,104680031,213983152,63115384,36209270,47316565,22087829,27791642,0,59526871,132438439,60270768,49068783,40519368,29847545,13256655,8665206
20140214,1667222294,0,0,0,0,0,0,0,0,0,2914009,14907288,1832223,2571635,10827722,4005431,2039030,0,13531019,39649817,43038752,13507412,47066849,19017538,2598656,0,1698238,10975979,4607823,5952530,5065169,2605948,29310,0,0,0,0,0,0,0,0,0,173102856,251384480,75779377,53879005,60998513,0,728651,0,93743419,155195361,61578404,26419159,50845865,18695592,14937578,0,45758943,126747966,63837882,34924835,34795469,35711332,30904159,8811070
20140215,940909320,0,0,0,0,0,0,0,0,0,5656789,7765878,9002566,3832419,8207103,3112094,893848,0,16845809,39117996,21424311,7868548,13073941,11688594,1729417,0,478141,5482632,3543212,1075998,3983813,1142849,32265,0,0,0,0,0,0,0,0,0,68797201,139428204,17664511,11841279,21282383,14940862,6020312,0,24010933,72192489,44679872,20275732,24546325,10784374,5529631,0,27182652,95609209,68956723,25669957,29872711,22701669,13979694,8984374
20140216,1358243946,0,0,0,0,0,0,0,0,0,9524501,6169987,2314459,5892763,4677104,3593798,434197,0,24227560,54120989,77933743,18251889,31232403,6569094,781841,0,4601566,7836508,857445,129926,1740977,2138522,2057924,0,0,0,0,0,0,0,0,0,116526174,90530547,69712695,16325726,27593364,13496822,2124811,0,64420993,154386764,96602187,24234964,34712969,10624472,37961033,0,42154391,96536741,73288005,42868483,37091253,22691998,10331275,8941083
20140217,2050278008,0,0,0,0,0,0,0,0,0,5309100,14073044,5682561,8646171,5258235,7182084,1414149,0,126368920,78536110,90749715,35522928,77632131,7968105,2837018,0,2521098,5688461,11347912,1695443,5560965,5377273,83676,0,0,0,0,0,0,0,0,0,122624427,130208427,71183786,39236057,69404028,8462896,1997556,0,87394609,193368062,120337915,52740933,66763224,66774525,29775341,0,60791194,170820631,84501438,49164200,57392991,35481272,23538097,8861300
20140218,2041088758,0,0,0,0,0,0,0,0,0,12608451,9418145,3576962,3425250,5687824,2811115,920612,0,51646551,123987371,27541956,31013234,42613493,10111874,904847,0,13751391,16696682,6882231,3191279,5075108,2368607,710431,0,0,0,0,0,0,0,0,0,98388156,304024134,152891418,71574237,95559501,23849337,2494851,0,98478141,151128544,93788483,38370778,60075249,33229742,18327746,0,51347855,106918595,64568720,57413057,55839941,51244757,27743081,8889021
20140219,1988972281,0,0,0,0,0,0,0,0,0,6288882,7782810,1682418,4131263,13406983,8539997,853833,0,27416919,88996460,45569125,15055127,17043064,21635003,30796887,0,7404953,75108288,6931129,590354,1245968,251598,1261266,0,0,0,0,0,0,0,0,0,112414270,150897417,72787850,68059223,75299327,19092100,18806150,0,119922719,181842693,179239508,42204748,58081154,51057859,21567191,0,48616177,137920625,64734059,44625810,73114688,35723739,21633457,9339190
20140220,1686141954,0,0,0,0,0,0,0,0,0,9803428,9365300,3492466,6378757,8871935,2080248,9237190,0,32363496,53647256,33252439,38126496,20066173,15577919,2546975,0,4692357,1849617,4775079,338356,3351838,19621,2183111,0,0,0,0,0,0,0,0,0,113764818,155886530,117140768,23955768,69827249,30870529,9872334,0,65790246,142746802,78433762,101260837,48973415,37920701,6659417,0,52477932,143217598,65061815,49299666,52792683,33230749,15425985,9512293
20140221,1407653427,0,0,0,0,0,0,0,0,0,4024109,19948515,4255691,4057713,7616214,2801043,592236,0,16728488,40013368,25015855,14054376,17259482,42007376,7385552,0,8580693,8882670,25139162,1932085,1018162,196998,1228853,0,0,0,0,0,0,0,0,0,88780723,103801266,78661764,44189789,48672454,39626218,43698406,0,60728060,111635308,79218482,39344962,64263030,18550279,5524796,0,49075967,88782803,46770548,50403810,38380100,30439199,14740010,9626812
20140222,1012367945,0,0,0,0,0,0,0,0,0,5759228,8561884,4142671,4668427,7726406,7083226,458704,0,7853640,41504598,11361745,17316968,14463356,27528112,967948,0,1193320,23678311,1189693,496718,5652481,2287564,137299,0,0,0,0,0,0,0,0,0,67772450,82774268,0,5484384,22101689,2001035,1969599,0,111422210,99875988,49966441,25823715,34749892,28154471,13912769,0,46333974,84076870,47398172,22681428,27759493,19822270,14505100,9749428
20140223,1337727041,0,0,0,0,0,0,0,0,0,6753734,9968163,5299795,14696615,6740511,7846800,349980,0,23921936,63422321,53678800,30647512,10450207,11420130,6146473,0,33416080,13217454,8965543,4939799,176936,6303625,4723293,0,0,0,0,0,0,0,0,0,70625542,72193525,4893678,123213597,19114500,21851631,1000771,0,88359498,127321904,55370831,23528992,34228082,35563311,14074424,0,49680994,101231354,67636467,27507227,29506711,21410392,16635311,9692592
20140224,2081711725,0,0,0,0,0,0,0,0,0,8253998,14390563,5433686,4713449,6986045,7778116,1377650,0,54985596,102207503,51456394,43783599,33012288,94079941,6283292,0,1784566,23365384,35374788,2902967,8916617,573071,1160531,0,0,0,0,0,0,0,0,0,212590067,212390554,28935352,72146382,90107929,19072353,22620466,0,105381332,159152102,64151117,53429517,64144257,47896112,11199319,0,65348252,128211981,58038842,49628540,46188478,26905630,25657718,9695381
20140225,2067472057,0,0,0,0,0,0,0,0,0,4481495,16541111,18664053,10968274,6524945,4265455,489762,0,139940294,133743231,59942805,47984367,15454850,17530086,38397930,0,1711144,7457891,4345378,5286990,3817172,5405937,2041853,0,0,0,0,0,0,0,0,0,51811488,177242385,46818845,76137512,174149721,45442187,27204865,0,107937691,118061049,66706061,55408569,53173710,55791153,17116985,0,64870304,148367399,62031690,46005704,60966605,36614207,21067045,9551859
20140226,2108362595,0,0,0,0,0,0,0,0,0,12476542,30080987,6769134,9706350,12852964,9130954,735896,0,123620597,190669336,93663266,30616398,36682971,35484491,3060230,0,7235410,34193782,13863732,19062152,4002506,1664609,106396,0,0,0,0,0,0,0,0,0,137275431,208342156,40153754,61194322,76411046,21182252,0,0,88232061,125511509,76731152,43842239,56071952,47986220,18231800,0,65419335,121665481,57279664,56658367,59808389,45349215,15438538,9899009
20140227,1953502487,0,0,0,0,0,0,0,0,0,10572036,16966657,4181786,14717085,4495412,3270540,498307,0,67396200,98276957,70544377,66350741,51804450,19654864,5707687,0,21024043,3801819,4014271,5229736,4738574,553597,191936,0,0,0,0,0,0,0,0,0,250598115,165348415,31049842,50183583,72799297,45546463,3092231,0,71698517,160588929,74812789,48583943,38845922,49966810,22919350,0,64929773,123210068,58803006,54149073,39173174,26054566,17253969,9903577
20140228,1461760369,0,0,0,0,0,0,0,0,0,18160897,20218170,8811286,10425973,16330921,6451710,670389,0,43855307,54158049,31897618,21676886,37966804,56839564,3260380,0,1142549,1562758,3381943,1248471,34985469,266357,15572,0,0,0,0,0,0,0,0,0,16558596,69153783,75652637,65835379,50880740,71391570,1972469,0,62298731,102639605,52291639,30904930,43686818,25317049,13875293,0,62194355,125148663,58634181,47807248,44806902,41057920,16323098,10001690
20140301,903808003,0,0,0,0,0,0,0,0,0,49030554,9722979,7993879,11963993,8117761,4735943,1304002,0,14715904,60295591,33826835,18889574,9757405,29128452,4155172,0,2139546,21162642,10811161,1897073,6903616,168154,0,0,0,0,0,0,0,0,0,0,14221215,52080575,13536450,11136225,40184683,9927391,5069946,0,28819632,58851828,37031356,16557124,25271978,10237636,1853943,0,33381880,96623328,49031909,25453012,29007324,14327479,14345060,10137793
20140302,902770166,0,0,0,0,0,0,0,0,0,7755938,15632253,9865773,8264906,11384525,2854890,469353,0,18066451,69126907,25645806,10432996,30809606,23922647,6046969,0,6071350,3634291,5668357,6192505,1406638,81429,13470,0,0,0,0,0,0,0,0,0,18779770,18263366,8371120,15756420,26861029,6467840,620186,0,67009114,66319435,33876535,29412716,26196782,10949159,12589160,0,40495235,94661643,53411306,30481619,33276753,26665422,8904528,10053968
20140303,1959205390,0,0,0,0,0,0,0,0,0,10321974,27174824,20106636,14159636,15486790,7841941,434226,0,78073364,250784346,99499595,59700690,24871948,32626410,8649129,0,84502594,24577276,5542212,9887134,731610,88167,3146259,0,0,0,0,0,0,0,0,0,38189338,57926055,35837266,10302178,86087992,40052921,4347056,0,106847681,124802045,69738723,49042043,91704047,46814379,31586414,0,47421540,107041514,57677828,47729598,52633175,36306077,29018068,9892691
20140304,1719103693,0,0,0,0,0,0,0,0,0,17880600,12052445,8515910,10983516,9336954,8967839,960439,0,37547419,92889798,70897040,53188325,92836330,32955063,7824440,0,14690367,14173592,2073517,2018840,12680311,104121400,50214,0,0,0,0,0,0,0,0,0,91875590,107328758,37170634,6067091,81280935,6537043,5606025,0,85079239,106770541,59856008,36488592,64582210,35888823,9082667,0,53669243,144683431,50084367,45623897,35443842,26677438,12878901,9784059
20140305,1636329106,0,0,0,0,0,0,0,0,0,7712798,17791287,10031361,11092366,18036414,6260400,1305923,0,76685861,63417104,58399406,26783709,29337591,13584188,5972335,0,33405398,85665903,8706461,10077303,2526156,1057478,166408,0,0,0,0,0,0,0,0,0,98207629,54820854,26347794,3558952,55785546,11674778,20937331,0,72408294,123960486,101090866,42801242,56902875,34315738,17661286,0,66284971,163725182,60673182,48786556,34012760,25720203,18519913,10116818
20140306,1350446630,0,0,0,0,0,0,0,0,0,3994709,12877957,5722067,19432395,10999546,4552892,1395179,0,43269882,76926095,66573867,22565923,28825176,15144936,8724906,0,6597898,14197054,9984202,21617985,1301857,608481,2699030,0,0,0,0,0,0,0,0,0,35177289,32337248,22528601,2046383,24691663,13358167,14910265,0,105045494,98124215,60582205,32991499,64179876,24919749,18559153,0,63527090,153398537,52105369,44222598,52773178,32819448,14066783,10069783
20140307,1275418685,0,0,0,0,0,0,0,0,0,5668853,10624853,12254959,12790786,15826163,5905390,992337,0,62885589,79547998,33463014,28242814,37296626,11223234,2478774,0,2186944,12372585,3697445,7390204,3111677,13110654,2590287,0,0,0,0,0,0,0,0,0,95494952,42445656,13910723,12489918,21397964,5521192,63882855,0,67670401,89962633,55052726,36467211,35629001,46067597,12031000,0,51608127,71499281,43919151,50852391,38456109,29013410,18284387,10100814
20140308,725095462,0,0,0,0,0,0,0,0,0,10393545,14368673,7294171,9947331,20395871,1093969,1203793,0,17379869,36748122,21521090,26569610,6090356,9448341,7671975,0,1976867,4642568,574641,2536994,351287,586742,71538,0,0,0,0,0,0,0,0,0,21028474,29168840,79054,12944244,12995266,12129945,4883203,0,44407445,27015314,35579485,26157649,11826616,25349665,8922694,0,34956088,81119870,34860056,24880025,28612156,23355867,13775120,10181033
20140309,863868715,0,0,0,0,0,0,0,0,0,6332089,32663974,13514040,14419267,6672993,6957568,1062009,0,27618622,38385910,16002009,12360516,14131330,7535393,6225246,0,2278238,7931030,1004449,1612021,5580355,677717,711181,0,0,0,0,0,0,0,0,0,65439441,30186624,2036763,600256,19132822,8067233,4934213,0,44098510,47570447,43299582,16224577,32974377,40926671,7446920,0,41734857,79444636,45034303,37128130,28271020,21315527,14209848,10116001
20140310,1566596910,0,0,0,0,0,0,0,0,0,13872679,18049672,11245498,8259161,13534874,5597668,1119660,0,41965475,85123237,41671835,28363060,44369273,36678532,1210741,0,3348445,32852701,10246928,1356895,47280323,84923,167074,0,0,0,0,0,0,0,0,0,32593974,132880327,1095385,11992977,85573503,23158948,0,0,68500530,81520408,65659775,38713377,51828748,36793309,13063436,0,60851666,147803345,85500635,65422242,54767318,29006621,23512423,9959309
20140311,1420964232,0,0,0,0,0,0,0,0,0,8539149,18000436,7992142,7469937,8453307,3753339,186446,0,51503915,124356162,25734362,21501263,21777913,39120573,9346251,0,19201470,5054117,21604706,3106467,974828,753864,97462,0,0,0,0,0,0,0,0,0,17727803,99126648,7388597,11371832,68085841,35513372,13583853,0,68267027,113541991,39922490,28386320,62779976,31693696,14239457,0,58405779,109049157,78205576,52739251,54743679,20712994,27056451,9894333
20140312,1230934397,0,0,0,0,0,0,0,0,0,8168189,16349061,10138955,8728604,21643273,1765817,1802230,0,38396656,57082027,31563463,39703186,34859466,21252465,6380261,0,1633843,4893768,2211839,2115483,1073863,136006,15443058,0,0,0,0,0,0,0,0,0,14600861,77006965,52565973,15485986,18966287,35706179,6182788,0,70722441,89683974,34136895,40387206,46492323,27100074,14619012,0,51782979,101477992,64139144,45823292,45774392,26177351,16610013,10150757
20140313,1328546072,0,0,0,0,0,0,0,0,0,6220876,10228319,7715239,12631922,21010516,6824599,364222,0,71848558,51776240,129681107,40801917,13275590,18433510,6683099,0,92282373,12331184,3304361,7053203,1566282,159792,310733,0,0,0,0,0,0,0,0,0,30421151,87884920,4621667,9120934,49706795,38260023,12236489,0,68000337,57201450,32594239,12084229,32822018,31425059,5845033,0,47076217,91775034,53189531,37807499,48610770,35826070,17424353,10108612
20140314,1032832754,0,0,0,0,0,0,0,0,0,7016283,15209800,12716506,12199352,12452294,5380923,261430,0,27829432,36965967,58976642,12737298,38109118,10526085,2425381,0,34072342,5128529,3479716,1706356,1564388,367021,338120,0,0,0,0,0,0,0,0,0,19663603,53587468,23237662,14063560,28306341,28187084,12839392,0,46655787,64684290,32989132,29647670,36886121,16922347,14252986,0,44407450,99753545,48628255,45994229,30233404,18013344,14323368,10092733
20140315,804593572,0,0,0,0,0,0,0,0,0,6284743,12000428,9975411,12755286,12703084,10647687,107277,0,11392680,59835373,31115751,12009568,10000012,7563735,1388247,0,2255293,7626864,6322437,472789,1827089,57939,591266,0,0,0,0,0,0,0,0,0,11185202,24959116,15554593,0,49639076,6095032,63409984,0,30766878,54412855,39775292,19978424,7899021,14662927,3031804,0,24390812,78377977,43150449,34080744,31982227,16617816,7545585,10144799
20140316,916032883,0,0,0,0,0,0,0,0,0,5436023,7709128,11734606,27460956,15150673,5695681,205034,0,13988423,57624582,20341432,16617846,30567528,109290572,1562712,0,64080119,10939393,1730260,2434102,1364518,645136,907311,0,0,0,0,0,0,0,0,0,14008407,23880149,0,1019578,22503957,5112366,0,0,37299249,66860812,14509103,10590632,26150520,33525229,14990225,0,32494181,83593497,38776223,24658463,31175331,9499140,9878055,10021731
20140317,1444856542,0,0,0,0,0,0,0,0,0,1897996,19892740,11696398,17016076,13923194,6360443,109086,0,104994546,80147756,80438922,22678455,32054143,18464772,7433268,0,65061769,28284397,98947717,7861688,1100812,67633,50934,0,0,0,0,0,0,0,0,0,15791026,69698929,15411178,35619070,18819748,1923453,1174709,0,70559426,78106362,39720444,20615676,42274371,28344089,9959308,0,46701783,121397887,60810165,47422177,39610375,33004569,19604267,9804785
20140318,1081162480,0,0,0,0,0,0,0,0,0,7635944,27287653,7844141,8871042,12277913,6381327,68447,0,10454855,68619835,31140916,15046774,18324743,37665607,6477076,0,9255891,14691871,2063862,33509,17750447,522676,713103,0,0,0,0,0,0,0,0,0,38546919,39812879,16237851,15354238,29829745,8060454,26653812,0,102005463,70812020,27887075,28583243,26290345,29603784,6651675,0,32305529,78673140,56672877,36314765,62028096,19979528,15902874,9828536
