report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20140611,1111817011,0,30548265,671183,2537928,11617178,1687568,3531529,6555291,695503,730055,4656824,1264552,2482433,469622,1092116,8808344,1738499,4230385,2607814,4447023,4859261,42705023,15074007,15663904,30143224,18215297,35403148,24844330,107071592,8350210,2989436,50145,0,31946514,8995724,1468551,0,0,0,6418381,498453,7533520,5969267,11142471,982247,0,3969941,2398218,18096982,15275673,694730,5398063,5242207,6782389,22676311,3820034,12578973,18535754,25713758,22869766,16292274,29931900,44779570,37449170,31227338,35538186,40709786,40465140,39066478,48173054,32853984,35391499,25375232,10678222,9135562
20140612,880170435,0,22850123,1157411,1313779,1264962,437617,967443,1348667,619740,1356390,471105,5098888,5441154,525157,6532391,6619408,853597,2951675,3931020,9189299,12269707,26033897,10743230,14727969,32629486,25458241,62454354,13569632,1587171,5548412,4255607,220471,0,19644140,5059788,0,0,0,5099580,0,48525,2407715,5075887,4528145,0,8457005,6079226,3613253,12093164,12148860,1006841,15160311,1965785,6522236,14706458,13921595,29315636,20793769,14798207,14060842,23865513,12866618,19238165,33169033,30737976,31774786,23339227,27609160,37355707,40436065,36691228,24939911,22274459,7839610,9098006
20140613,850207051,0,32758864,725488,615973,3398036,938216,423229,5625907,443262,1041624,10778874,2011712,794415,484594,1216142,3778728,15710628,1627277,3561924,4988597,4714386,9180987,9739661,18781314,25014878,25737007,41496997,5038642,17623834,13254350,2626424,1003463,0,17726569,0,4928255,2015442,243417,4971802,4962342,992509,4941094,998645,13886062,5064304,3443684,4576467,0,9215054,10957601,3383396,10347492,4967904,8209470,14906342,10038252,16546758,32302113,15389881,12387490,15002922,13105430,13639492,26831259,37932066,36714844,31121484,27118637,34066837,27168772,33867661,28581828,25242049,8025056,9250936
20140614,587937861,0,57541696,1240057,2535332,1595837,2902140,522297,3927301,197859,186001,1915470,782791,5611413,511308,709219,6336514,883743,1162859,3235646,2536919,3854272,4316485,11237573,7456439,17735763,27142648,18778875,4874047,181912,6628192,5397778,2741643,0,14037020,0,4928998,0,6277,1019876,4952687,0,8631822,982951,6822880,5956058,1016954,14865532,1414442,5286687,1027642,1988516,0,6867735,9614084,13373017,3696159,2823209,1990200,3728751,2611041,6227528,10776997,13652136,19108954,26200196,25020234,17653484,22687044,22326306,22394877,25868755,19019224,15783976,9708883,9186700
20140615,585960916,0,21044873,297972,1045733,1695813,13577017,528152,1056005,251974,697829,6166006,999547,1817000,1070646,1749936,3066412,1735166,484618,3268626,6062278,2707991,1266206,13015413,41661234,11778728,20562593,12659714,7426183,4009702,3236683,1629900,288566,0,19279186,605845,0,0,3066875,0,5106305,499326,4909069,11146018,0,502969,0,4949134,2037478,4390199,895896,5621729,3390521,1969362,2290035,14423231,5566814,3101670,4256669,9372474,8273782,4283129,16823235,17497027,12138709,20076748,24476140,18801250,24398285,30428541,32433580,20781671,20735439,19679602,11763126,9131331
20140616,1092897875,0,32023235,702036,1634540,6288478,1905604,792944,2145382,1175691,183959,5812657,3439632,6084928,3394042,1575070,2014600,1521927,2565420,1469523,3795929,19492227,19720992,26866863,60711692,20595688,36210907,47089363,5709599,30195335,12369989,6956660,6259208,0,33529335,5100795,0,0,0,5064466,4950361,3882714,7939379,1020558,3620895,0,1401959,9803239,1907403,7982194,1613334,2004458,19982669,12545552,12280383,13607869,21953733,11516460,7648789,18486204,24451239,17277544,28765271,12529448,27903886,44304838,40155551,41605248,35875653,44505883,45307470,53507291,43842186,33517583,11798605,9003310
20140617,1016229512,0,40122988,979797,750808,5341343,378136,309697,8292959,347641,7476643,1003724,2532430,4865846,1318239,8198556,2429467,752741,1113833,3373525,5785077,8399917,8677694,50475767,28481735,37293137,32633177,37752775,4972750,6689227,2191551,42800090,373139,0,11524628,4998010,5034359,2473510,593217,3264270,5011142,5975805,16358293,1469753,13092685,5941048,0,5260426,5010923,977978,8152430,508636,16833647,14400049,8170265,9278384,17557811,7368473,13371768,12923528,27610313,17324955,30180203,32929118,25426031,27834293,36037919,35563072,41611545,38612774,43531191,38048933,24155457,24954729,11882691,8860841
20140618,870198276,0,32067286,439662,206297,1634269,1018050,2671299,1122964,569986,568051,6935635,677247,387181,2177015,17487861,3036186,5021596,2845457,2353950,7437365,6418703,11308425,16347130,14144490,27834188,43058484,26391400,2498369,24000249,2886038,10630868,15976,0,16786745,5083451,7034337,491413,0,4960043,7219852,5425954,0,5908310,0,4899440,0,17275,1001369,3523748,8916367,0,28783253,11593418,5833831,7108216,6259853,18386215,12090977,7875570,15082606,19360536,19917167,22880070,32363520,31544082,33377409,39581545,35232055,32450841,48716417,27205665,26013961,24913719,9337869,8829500
20140619,835807322,0,37329953,232060,1571451,1906479,3317982,207670,2244484,653473,1248231,3345487,1035220,8090602,1434291,931726,5599116,1234195,1311814,2474103,10448634,2076841,5997792,5818189,16628154,36331127,36069731,22883646,3662930,5068218,4667027,5448460,63196,0,33657664,5112385,0,4925775,0,5043262,0,0,5114605,5975409,4001946,8947200,0,5100328,103170,11057169,4483815,497462,13939614,8018943,6389989,4991879,8847553,17161312,19744945,16970542,22365899,14838736,19231660,35049619,23473173,36971994,27734634,30464921,32700916,42562874,49326287,23504887,19908487,17793621,11890142,8572223
20140620,772061554,0,27724894,451372,1173124,2585060,1549649,221463,3040152,582257,1035885,7896265,1362570,2821456,1954289,1517333,609208,1067445,25835426,6351745,4479916,5377191,3360927,9318286,92340193,20732168,34590957,30658586,3527312,2210977,7173403,6897018,276299,0,19117220,9817299,1014205,0,0,496037,0,0,6619848,4552669,0,4064045,2497081,0,987896,5051553,3140214,0,14506920,6025518,14311492,8546081,11685028,10722489,2932205,10240682,14690116,14583526,11279525,16418343,10840066,23301736,26077249,25392587,35605156,27352548,24054463,27706849,29496574,22993880,8386791,8830837
20140621,533479839,0,27049104,1995981,473894,2084386,2018570,176540,2763206,695669,4209643,924586,912473,3734678,881188,2157151,4539469,1535924,2565743,4195069,21736843,2810404,3138636,20670724,12792987,12267150,19541700,17680510,1541988,11851074,2439377,2031809,11347,0,16296595,10077000,0,0,0,1999481,0,408868,0,4055685,2513736,0,0,0,7701754,1463386,5529637,0,8562737,6745398,5482895,10664248,7364411,1477246,1182173,4168231,2453040,1604143,13342762,11445636,15349095,15830165,16650451,23684021,28126101,21814889,22610961,23606268,16855329,14829930,9746682,8409062
20140622,551920039,0,30444238,1014378,1023050,9028320,5017436,703909,2784555,932391,750834,838912,847691,6723269,604463,757083,668555,250297,3154210,19366641,5627691,1364980,4882266,3766823,9396071,15282123,17857445,20709114,5478916,13621249,6795508,1208462,98286,0,2466622,6144312,983464,13606587,3895203,0,2014561,0,5123544,1105613,0,0,0,0,345244,0,3537708,10061266,9489763,7698310,7153804,2988875,3014594,4193301,11223607,7932737,4742173,18879901,20455629,16100843,16436236,15176073,16739814,12451308,23813379,22226855,28266930,18515406,15138276,14246039,6402828,8350068
20140623,900025202,0,30383402,384681,1506325,3623294,9882889,302992,2267198,452432,381213,2332278,931948,5757156,2072558,2660040,2954714,8332118,3158838,2709138,5129200,7167943,19155658,19388198,5436394,22020116,50269309,27385354,4652781,5944925,28459285,172111,174400,0,5416608,4891573,3290287,5040756,2016445,286823,5124811,0,9843722,10660089,4767687,3990587,14672710,2178830,5036700,3520993,499931,10437398,25141787,6814292,31024300,8691872,12129926,15077379,9837365,14478799,21214702,13829363,16499905,13287097,28592159,33062808,42955137,35009506,31446163,43214743,44803797,27134874,23770585,18090499,8470650,8322656
20140624,883939317,0,36120764,2836069,828151,5819585,5943462,2015225,4396530,940075,4114167,3573162,2709402,5446077,1022268,1029766,3181905,1070054,4303099,6436030,1787221,10202120,6132081,25534697,28975450,17959778,23608687,74031970,11307247,2749445,4833878,2384910,2106670,0,8831429,3998355,5095595,5043005,0,2464068,8106238,4936922,0,14704727,184626,0,6204905,0,5513090,4496803,9561930,5606415,18672067,8623701,16908851,7081922,7673387,22609950,12397088,22654559,21789702,10219095,9469668,17387789,32545241,35363344,27149393,33970653,39822036,32809411,36012996,24958272,21014863,20880301,7500004,8276971
20140625,1073343947,0,33386228,626363,868514,2435992,2031436,825443,3891926,523702,1039393,695371,5293669,4626322,2190653,4918230,1827631,3055430,2215300,15856976,3777309,7953843,21513171,10336374,8981221,25356975,87627304,161410153,18367171,6514711,4872155,986329,198259,0,17227773,5062861,9432181,120103,0,0,1015415,5120192,5973148,16501569,6096110,6735258,996317,7552966,5513256,1093369,499720,0,10857402,5706359,7346781,11407803,3155304,7083209,15759903,11960586,32291264,15114383,22513007,21539103,32599371,33633726,41604371,53817844,39368701,34956328,44547236,33059613,25405432,18512409,10007194,7952826
20140626,930487774,0,35533362,1714949,1989901,4423296,703308,1723715,7075114,400539,1542080,6390763,482683,4512491,1050392,1222328,6643279,1760709,2699942,2189884,3326402,2491813,20335081,9820233,8272077,17820788,32233862,106386396,12306137,13478957,1803220,6546265,371875,0,23775634,4962631,5055700,0,0,4958323,24931446,5101428,4995860,5434897,9563622,22241,1013236,7460840,6658530,0,2991319,5349850,6804549,25100828,18325893,3365096,4988517,15256378,7032770,9126427,8605329,17218051,21803305,26067109,28636970,31610247,40097545,43533603,46011074,31790503,36185804,28826285,20655438,13224956,8924792,7768907
20140627,756016734,0,33055705,640767,474533,2304318,412697,1038728,2339250,457287,971454,410100,333424,2948712,583960,484764,477982,2428639,604094,4852636,6262350,2591352,12777947,12405572,11659153,10848058,86432869,25139177,6252034,4990349,29022539,2403159,414124,0,10341323,5039409,0,988460,119518,0,1729630,10201438,0,5035116,4981988,0,6150162,0,5096761,9986657,4755075,0,9589739,6597315,17637423,11654023,3033549,13369833,14851958,9376027,21608154,12483047,24520457,15608638,17823641,33055201,24886164,23138674,28191798,34325778,29589403,18521062,26813222,13129410,7872080,7896868
20140628,515523132,0,28236911,1161882,602335,4247230,5490456,892124,3821807,42919,1018631,650146,779569,9956401,1936392,253453,7528548,1361043,1471237,5991692,9785415,1986569,6786371,15385769,9820647,8996418,13406287,11520047,1333736,3340055,1194268,2253855,0,0,7727019,4961504,0,0,0,0,5054973,3902526,5055198,5870692,494935,1772594,0,0,6348271,0,8070300,0,3511214,1003609,9954606,4440647,7213505,10095048,13047431,2531355,16996956,13283922,8240254,18475080,20804335,12198566,20327016,21958705,17223342,26439953,18829220,19632828,14105620,10893727,6038091,7767877
20140629,532360147,0,30809975,2479465,6430902,876521,2955435,310490,3174341,387350,1134165,834128,557959,9749388,2173109,2141111,397172,762206,1257015,1286737,3196064,881719,8406729,2624763,6221619,13722707,17567711,26655406,6943829,2607516,4782972,7957138,82974,0,49778293,0,0,1958668,0,0,0,990718,47159,10046252,756427,2923944,0,132998,8664696,0,6524370,0,7089794,8079504,4934776,1024283,1100135,7912850,3101871,1224725,20338227,6921060,13141093,22533522,8174154,11937723,16646076,19149397,30429206,14676851,18312001,20218044,13515461,14214893,8789795,7702565
20140630,1081686146,0,30268438,559939,392005,1951611,4109316,346631,2568271,1328341,4190816,1231961,1479123,1974641,1160808,1090362,1533610,1392644,2088603,2966438,8855501,6411842,18662465,11848638,69569492,24819586,25383524,18071872,23982406,15128651,6290504,1070279,111953,0,43846221,608107,0,3493257,5619207,36482,5107982,6474338,5089179,18004523,3787854,11841309,5059791,8077569,7892759,934337,21722567,644735,20930340,2602234,13639754,3128286,12058120,11427988,15926347,19953921,36658734,14640858,35253601,53483980,49791019,31192000,32711984,39528115,49758216,40294624,45821690,41889931,29161876,24355141,10784401,7612498
20140701,1296682479,0,48711384,870112,637207,1908964,5902514,1876910,1914287,1226396,1072539,2401418,2587553,6220265,2028564,1991028,2657770,1803141,1559650,2252430,4871760,9303549,10379801,15580766,16964811,50722303,62029246,36385135,24634153,6132324,2451578,3406259,6207097,0,65922693,0,5646783,6131274,4515710,1091151,9910263,7000201,10794796,16965960,10350704,12416563,12479811,5620511,1535994,18779458,25271144,0,45486829,9980955,23250353,34819840,11341516,8867513,32284059,25645133,30059939,13288884,61409239,46994896,42586930,29169712,37906945,34230516,49778621,37917962,42473416,45741215,38489063,25014472,11028380,7792161
20140702,1204988761,0,47321433,1551837,718412,3583413,687105,371113,7542199,181239,514731,2412020,1213649,2084848,5764277,4808869,1331806,3603791,10551898,3145822,7862319,5959561,28464595,30508078,14712783,49821644,136040813,59687922,2632059,22622512,4002991,1070389,762881,0,27661843,0,2990714,6111765,0,0,14785388,5077473,7167284,5467178,8601505,994396,6044951,9382203,10618528,1978118,13228513,0,33499988,8769156,11097579,15649063,10607710,16869263,21747286,19672457,19846084,18917545,35352317,32512787,45565684,37635403,44013375,37294601,31965160,35994360,34633182,45232778,29317180,17957395,11490942,7700598
20140703,875335207,0,31489204,2569816,3148061,1979109,5511222,319680,2328422,710840,972232,6243970,1005905,3442288,9806289,1133742,4088195,2047551,1903263,8048216,3586507,17058820,9624827,15654170,30321445,17826107,27030767,95518124,13913445,1510710,647335,2331516,108063,0,28286680,0,0,9955910,0,0,1742472,0,5063103,5395201,11010462,0,500018,0,365247,5871741,4443405,0,9605685,4020733,21958120,6641461,12701815,13798178,15880497,5357130,18595911,19422263,18023716,24543646,27845690,26033743,27765132,28125558,53003021,23772200,27692016,37222157,20655989,20728242,9743711,7684513
20140704,863197730,0,33356011,1163379,421339,2454276,2098399,2548396,2406468,1569937,2615704,1953149,2281893,2121133,3132451,1344359,4077006,4146683,2066869,16493900,3319917,8446776,10394405,10058877,13583770,18220402,132518532,36099170,2583209,17883096,2879435,779591,10634,0,21768056,0,0,9859211,4971923,0,7110031,6182863,0,4982589,9848,755590,10432232,4198752,650833,6534532,10177375,914140,7363650,2029364,500236,6985339,11887366,6873998,6319370,11267732,19922769,15304621,11251649,19883900,29160922,33870750,27868309,31389793,28366959,40578393,33367884,31694142,21925118,16293597,9902656,7612072
20140705,655224365,0,36030729,407206,2926849,13194424,1829585,360075,1389156,16047496,985085,4293536,2825557,4532764,11278897,2010527,3348255,904819,2522552,5738048,5616711,5320531,15659018,12821387,5723594,14626110,34932618,52254443,968908,17526591,3248968,2059149,1319877,0,13602270,0,0,3944676,0,5087604,0,3653547,0,1504143,3758501,753833,4878687,0,2228426,0,0,0,3481421,4113041,9968780,9751386,12151916,9641514,4513876,8895438,10632705,13290946,6347008,13888363,14297863,23541481,21224710,40003657,17404769,24998177,24258224,14006064,18424689,13004426,7648938,7619821
20140706,567300933,0,40289053,208249,1585242,8235332,1131778,312824,3478981,589660,1511642,2225580,822218,7457594,7090673,834611,1428797,811959,1459718,4672259,3480761,1561848,2213817,4898779,8261411,10212115,16530081,27232766,3158669,724133,3086480,2190358,1611,0,14521056,0,0,0,5097119,0,294254,0,0,0,4168872,2528525,1981990,0,4982787,92716,5207786,496245,9422573,1997750,11984582,12125819,6917766,8395039,9460236,7578946,6645756,22124210,5558358,23413291,14377053,33915429,17819538,28924712,33532253,19749386,23579990,21463621,14310001,13078672,6284532,7571071
20140707,1040158032,0,27015721,2480877,2153173,8578690,1474817,1417176,4621581,1105427,784535,941528,2706107,7295263,5059151,8879225,6655245,4870890,3404863,8837295,17214387,20497654,36030129,25275636,36890867,24831623,68994170,70837770,9195834,9220425,1012735,13766178,2497198,0,26333570,0,0,5980894,0,493562,5520132,0,13390518,698326,0,0,340068,11359136,1773579,4881604,9216254,1586642,12653875,10404299,5276779,12692997,12369080,5009093,18133296,14297012,18907136,18825662,16283768,30314967,23062701,30329064,31826227,42959652,42011853,42776231,40233846,29388001,26689606,21532412,10524526,7535494
20140708,894109101,0,33388382,549073,519329,8930775,2866809,4830113,4440067,979831,1427990,759903,3145213,5732443,651480,2387916,642144,873521,3774478,4761103,14659453,21531047,10089247,8464625,27047110,45180404,22619331,58589086,3764867,1650862,4544257,10184396,7674,0,29028990,0,1975841,0,0,0,655369,0,14099289,0,0,0,0,4249420,14963950,8171879,5565547,11493856,6602981,8425252,3170367,1287671,11125421,12331393,21228214,13119967,16606195,26827998,9581604,12318756,38414236,24723146,32876135,30791467,42628464,25554642,49834374,34814520,34853027,20460907,9846966,7488328
20140709,839909447,0,31397758,518993,1058481,3780311,3239693,717783,2096699,1081971,862087,6205495,567560,15356826,4280306,1746933,3211509,656598,3919244,712556,1844941,13488278,2447917,11526518,34293066,15767045,27847873,62048443,2148550,1145602,1909222,24803593,21343,0,18042659,4908099,4183145,0,0,3041740,1276348,2009600,2014197,6004176,3061853,4997925,0,4978314,5301867,4902958,9145147,6416502,10163242,12361773,16973181,6758691,7780995,16136812,4996075,4329840,18634851,14124481,19733132,23554051,43467264,34962198,32239410,27502197,30175142,36925327,31680870,29681221,24535446,16649986,7978492,7577046
20140710,1010415719,0,31865403,492906,382099,1645141,3069467,304938,937041,324043,2763415,2878663,4134277,3605594,2968444,616075,8114473,8537783,12697919,8106236,7133386,7030177,4929107,8219497,30596688,21027834,19672583,32481286,1013902,19416053,4465796,9730299,986998,0,26091479,5004731,0,0,1463864,10000,4986354,10801657,0,0,0,0,0,9662842,9640748,1321998,11839,5907038,19169830,20011419,21092031,20371665,6849583,8466950,11227717,8605507,20869734,21622766,22000771,36639634,34697401,50397827,41080809,46404053,50864185,38198957,54769485,45139332,46679837,33428002,9143104,7635047
20140711,719653826,0,26559653,1040669,1258702,1515726,818583,532030,2254568,429909,484223,8302066,1286888,2541942,944789,1590634,599746,931595,2871830,3485384,5257232,4885672,1833317,11833851,18659246,27453643,12804279,16542342,53986986,7570415,6640325,718686,129086,0,14346728,5085801,830,0,0,0,0,6852925,0,0,9394001,4856609,0,0,35000,3164708,0,5136564,5035421,6971277,8009346,9840831,4027184,15627918,10602735,9374048,7604840,7921668,12842441,10374576,33338928,27058157,37365111,24146468,39219928,31916040,41810155,31520330,29319652,24297849,9248834,7542906
20140712,533527578,0,32965305,1509406,1229571,2219856,697728,769943,3242003,808037,1146804,1659755,2195068,1229896,1962438,551791,2958188,1530698,1832815,5168056,1783208,2635183,2450475,5028401,2131078,18888614,39095234,54960696,2943730,499615,3286960,321699,40894,0,20417372,0,75171,1977976,0,0,1992180,0,0,0,689582,2759261,955437,8387977,3038944,6590201,0,1998822,2721124,5757985,3519219,3484805,2370681,3089277,7131238,8062196,11902908,3434451,5403629,12146252,16418782,20820591,26975864,18078805,25068456,20354797,19454599,17541364,23885388,13087309,8673972,7517818
20140713,545617754,0,21958966,3071321,805675,5876485,668660,382659,1469140,463904,1644468,2681124,454653,6056817,1258894,3762243,3298351,3101847,1898358,6823166,2655533,3013888,10114625,13953210,5807064,20277833,36735007,29605786,5764098,3466057,374985,2662808,59045,0,3933907,0,1017363,1994460,171475,0,1253373,0,4900227,1531729,4891521,2023683,5047292,6385820,1987997,987197,989422,1825585,4808247,6449937,9894808,828726,4986318,11184479,11792284,6896868,7588355,8790738,12670691,23411789,9953186,16972174,16614077,13638347,23193389,23595394,17964117,24339516,17796708,16907687,8770614,7461584
20140714,953017630,0,35517770,340260,5585051,5386406,2797804,1515554,3054906,1879352,735008,7763215,1505602,4098038,1858009,6069046,1367135,773215,7145218,6853563,4758899,27407645,20288322,21585979,37751362,25213426,54699795,77308180,15175831,6651089,1130374,1628395,897246,0,12584137,0,0,2032864,0,1521641,5073870,0,0,7966705,2187542,5667887,0,9670537,10218677,4018752,5030926,557593,10428491,6154075,9624505,10264670,11627171,13705511,8703341,7168202,13783095,19859936,21634440,35286451,32969608,24618438,22022765,28662539,43999575,39544644,36405224,30689781,33853381,18457199,10751844,7529918
20140715,1012388973,0,40773341,1070069,1863220,5687773,1467385,1002527,4011956,519260,1610513,13669572,2782772,4343432,3398474,1887265,3685916,1004197,2339799,2879422,2926769,10925305,9632010,14647372,13752498,31791378,32717592,43148693,11260489,12587436,1996253,2745107,3950,0,24530948,0,5038063,0,0,0,1319165,1008947,1149981,0,2939261,9413423,6029764,2728355,14922090,5297802,13190751,6775253,8498529,20016717,5436900,11023483,4067205,23429024,16271677,15131946,21259886,23132530,14881423,24464148,28051267,34209099,42746678,52129861,42669645,39713640,57933448,48690928,41657339,38997232,13980175,7520645
20140716,1046172434,0,32321342,889062,600760,2902139,2334462,1040209,7909673,804089,827329,2090877,2313848,4316803,2547366,2984822,5198848,3353856,6190820,6647092,4986476,1956384,14770222,7790464,34123117,30870534,75425768,37510245,1674614,8975204,7072620,3627309,130328,0,43411704,0,6408883,0,0,0,513546,0,635799,390661,4158035,5932590,4898743,2142285,7720093,594207,14937484,5006310,19791276,10433925,9010428,23418932,9627393,8590504,16238469,17183112,28325604,17471057,16055336,13617456,33270730,37769194,43211284,58467302,45333231,40287752,52392701,46851081,38367465,28014816,13875858,7630506
20140717,829079552,0,35176013,528186,3442412,3458623,1178613,109818,2409842,1496499,1236487,11047988,2284634,1136632,3423741,119589,1739662,3766647,28754059,1727634,5945536,21658711,9419693,5178907,26871700,14959132,42030769,31222930,927912,1305704,3871279,6843414,39764,0,17818337,0,0,3826,4107882,0,0,337462,0,913270,3915432,0,8084449,5014630,1534704,0,1020114,5566943,5642484,9158759,6975508,4720975,10289600,6480641,8401395,29102855,19354101,19007269,23201838,19302783,23577160,34334412,32037159,42970399,34049058,29274462,42282373,44722560,23049114,23837884,8199618,7477566
20140718,698197549,0,38756619,1616287,1078257,7352342,498380,1093390,2410707,1967013,1490193,5350519,3398221,1018005,1578133,2298374,1067872,1567461,2483006,6011092,2709991,2717390,9510821,6815077,4770379,29801408,20083913,30361428,852371,3801213,1398474,17631911,999426,0,19956337,4092260,0,0,0,101672,6099797,0,0,12916963,509801,827108,5010939,5362879,1017604,8905563,8624914,9020384,10784023,2012050,1083555,3908363,7053070,3419254,4262789,6477470,25762691,12215031,13782800,19263799,22420175,27463168,22801019,28827011,25838610,39963946,24012511,31762551,31445135,21428588,9738942,7535104
20140719,584078973,0,25694193,470991,533566,3459767,866091,691255,1272025,502355,2801598,2658515,6732929,995595,2410911,2654673,1326799,1778315,2090515,2965424,5800804,2240702,7508300,11919301,49310381,38444044,10467469,24442857,3046570,5329617,1783149,1286348,65435,0,22612497,0,0,0,0,0,1018496,8148501,5079042,2006095,4932000,0,4947820,5560132,201995,0,11591882,0,6504564,8965046,13140325,504234,4914856,7597777,5095925,8352011,6879778,9136142,15743770,18733544,12036688,9372645,26546118,11541017,24467844,20593474,17305217,20737131,17951580,14949654,7883883,7476796
20140720,547878115,0,40388686,501133,1487193,4132017,1125809,1294487,689037,654130,407922,2862085,2408505,4104111,540165,609231,2608916,713909,8516358,1044843,2972556,2563045,1632524,6450274,15025279,20787340,18062922,40916453,949831,3333621,398099,2555330,1105693,0,12756637,0,0,0,5776476,0,1023277,8195423,0,0,0,0,5089588,1983480,683589,495978,4865442,4956624,8592663,0,15988298,5203345,252970,3484239,2066853,7498221,7602829,9024298,12941337,14879219,11820274,20501640,18831774,12032572,36300030,17709703,24722997,30585399,20013373,16223520,7511003,7423540
20140721,752517994,0,27072531,1205096,759846,4846831,1580877,579419,5392894,695604,1521560,939271,1970455,4975779,2058042,2349939,2908933,4584861,2906336,18349119,9320737,25953734,6031461,4725784,14545108,25792787,17571389,31879677,12786583,979478,3909085,2072647,81659,0,7832908,0,0,0,0,4959061,4954035,3979264,3477893,363403,0,12441514,6057690,1965424,9885144,5529659,766892,12062720,1006757,6513402,7231616,5522086,12693123,8892595,4365378,11744295,14797003,6758044,20200402,23538242,33851992,19920359,38749186,11614603,45764382,31253167,37366145,29538351,27474554,21907151,9629065,7562967
20140722,917908600,0,35247495,184628,2212460,3752142,596917,381109,3175984,136375,1246013,7530104,1725738,3002140,2317251,5770527,462372,3360719,1027459,6182808,11362117,19801096,14229359,26778583,29117423,23034498,94960751,21862515,6029574,1338377,6998399,6717828,2254612,0,20241209,0,0,0,4977379,5284115,0,4904657,0,3843738,7451386,7523969,5032018,2120352,6241031,326523,1011697,504922,5653087,10462716,7418004,988809,36248549,8090839,13937492,3897410,15687321,24531678,25791738,33584258,28994172,24713348,35991122,32333146,35636432,30812883,35047926,29008426,30329404,20731079,8425702,7332690
20140723,907384527,0,31872043,3046203,1766547,2977049,13710926,704842,3662916,1422264,642294,621925,489906,6939239,1879157,1146128,3645628,2498085,1717581,9038438,11728699,13505880,11826641,38394023,16135736,19135667,23288845,51143039,1902985,11863564,2076886,49148188,381860,0,13489729,72944,0,4990534,18639539,1970242,0,5087164,12479332,3581735,5164962,2463045,913066,975460,5015209,8667864,0,602187,5089465,10368850,1901475,12957310,7590573,9061110,28954972,21245576,26875804,21456415,32107417,14616853,36244077,31008349,20900754,27997517,21903679,38686564,33227091,24386471,27347032,15270752,8333031,7427194
20140724,890196859,0,24935190,1326567,591059,5915588,547229,108874,1858969,776966,436836,562663,1151620,8232892,6814845,2430254,3388405,3964438,3544982,7003041,7622558,16438712,3298621,50590085,100068687,36815012,31629238,19534513,1996122,4821443,1946532,13771559,84313,0,21562886,26417,5092511,0,14702180,0,251080,0,0,9830,1017509,4420532,28676810,0,12952292,425691,2729637,1859389,3715944,22090313,2917424,8040604,5036092,17634919,12795586,8905830,6693216,16553135,12218196,28072228,31426196,31461090,26569029,29580548,27392043,20442444,30671480,34091618,26113024,17593635,6871400,7376288
20140725,765342921,0,27617180,2331055,787729,2724412,2545584,1245879,4308129,390055,1638027,5587235,6956352,3899401,2199346,1076711,6587333,1820297,4024829,6917586,7348422,7672697,1553152,7521927,11447937,16942541,32791344,18852472,40439325,2143131,3996165,4474724,2880212,0,36713137,0,0,0,10885684,0,9572588,1588932,7071001,0,0,2012086,34408,10016992,7231770,1504217,14237500,0,3037403,10433254,519986,7442444,8508938,7269831,17946025,6056083,6540904,5852988,16200882,22153514,29641540,29510080,37325247,28216423,35477668,29967231,33159120,27640649,24713397,19133350,9644052,7362408
20140726,475335274,0,24175833,1325504,1578569,6156995,870430,380919,8822084,247232,630649,2346316,3432405,8702930,2748697,3297253,6598421,1871677,4314356,2865347,3751550,1056333,5347509,3918760,6611286,16331271,18571023,10336347,1952859,1869876,2599411,3699265,330789,0,1023625,3905695,2997502,0,1414394,0,4980283,1023916,1980965,0,0,1000417,5120244,12403070,1401466,0,1499225,6108117,4046123,7261554,755434,4960293,401190,8224717,780540,11828785,13574656,11028509,11673758,20459157,10364339,25546923,13004252,17421089,11932901,17926792,16576603,24844494,13016852,12736889,7998139,7370470
20140727,479883545,0,34883161,336710,682246,5485770,2597126,482177,2884812,366004,1490382,2765333,2075134,3664453,4897637,1605966,882825,2178499,2513875,4571501,4913321,11898967,6530010,7775352,6681227,9112228,16209578,28341183,5996321,2359545,8798096,2914484,141971,0,3930247,0,1994817,1228675,0,0,5985906,0,1961093,0,5091537,507286,10082706,185933,0,0,0,0,3852570,1105292,1937055,5011104,4881581,9450939,3449293,4625197,3538479,7998176,13253494,20397935,8662153,29876260,16310188,24228299,11191469,13528594,14864771,20552504,16220504,11693453,8929502,7320639
