report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20140523,737689778,0,31630462,577237,2674601,866894,1084462,2184278,1045755,739998,532226,1332765,2219085,484310,938406,838378,2594884,3143737,215163,5620619,7551772,3805776,3102120,5120935,10702969,39055315,25275167,47553185,7409787,17819163,28286336,3822896,1004945,0,14463978,4941650,0,8032477,0,10616009,1623110,29431,109322,0,0,0,8376574,5102560,0,4507637,7885627,3096052,5035653,0,10364948,11436700,2591804,3575397,13622573,31099156,2535968,10272330,11157593,9422059,20564977,31929041,28342209,38835668,29664270,23269818,41262636,24778700,25446056,16155970,8947902,9360297
20140524,511825401,0,35936162,1296246,808114,486952,2900920,1350660,1292820,1094179,5887440,19196604,1318508,720724,550033,3193356,4277186,187521,2239218,5464625,1768033,2937377,7456702,13700535,12433740,7243032,18317666,15385805,3549587,951435,2851629,1360195,1148,0,19478700,5113109,0,0,3937948,1662227,41385,0,2562464,0,0,5058053,1988437,5078121,0,597779,1010926,2049973,6823822,1470650,6846025,5061393,16751981,2364104,2056890,7615635,2685866,5741179,22183104,10369840,10104858,14790668,26248162,16138718,22720668,13117425,26395952,19415123,18217252,12138707,8709024,9121081
20140525,511745121,0,32339183,1324719,670576,1041364,1112627,632731,868431,787621,343381,2304152,417816,3054843,1016999,1510635,3842439,396205,5159357,1757825,3022209,2367388,11090138,10542116,11370374,21994638,10258860,65910253,9198679,2077061,5418284,1239946,9754,0,6247519,0,0,0,507842,0,7027875,0,0,0,0,0,1005140,5585682,3300,1319446,0,1175654,8306999,0,990134,17476074,5110463,882794,799499,8446723,4514467,15676531,15989987,10615881,12658655,17575822,12510273,16294340,20567165,15076366,24277933,21741062,18247227,12067541,6903097,9063026
20140526,919251708,0,23519354,663962,705308,1510456,573157,3374116,1217655,1286086,760242,3325204,596198,4607733,12819470,1816841,1900333,5054264,7627925,3389885,2035529,4889715,79286079,11420907,16213454,19741182,19701294,88737527,6122183,6309024,4065116,21845726,2612305,0,33304517,0,0,10565427,0,2007082,10791808,5093120,11221044,4948274,1115060,17042844,1007107,5990831,1091208,5316722,0,6132854,9445222,13590051,7316114,12570596,12603470,5150849,21792359,8432731,14190948,12828500,11280476,23242421,32852564,20965768,23278664,26289656,36520411,27193361,29697807,26141495,32608255,19513417,9371851,9018594
20140527,927971288,0,34253243,887347,4164784,1023106,1511683,575455,864796,2101372,2226491,2253225,15091378,677939,1013314,3643732,4097727,2256467,885538,3888405,6265620,3609753,11437859,17653454,28872682,29831540,37522858,77990775,12293563,2515085,23560761,24687846,0,0,13892526,3517687,0,12806578,0,8321962,1527334,0,0,1308719,0,17865550,2980774,12451662,5961744,11352077,1390204,6445805,3746697,1876287,7538616,10403080,12741909,4356113,19349044,7636331,19930452,20352659,12873455,32108868,36539438,39778746,53615204,19514939,32154709,22616716,34427628,25879749,22133429,13382901,8518587,9015311
20140528,955772465,0,29137817,1020046,2313912,535868,843434,1650851,1777622,710188,489373,4847137,969288,1127721,1396664,1448866,1626012,1685458,3885303,1864844,21099002,11340558,4667310,24104004,49078290,35287043,39123507,71745823,16467051,2268246,9126881,1136932,242824,0,17320984,4322308,0,4054508,5124260,38652615,3019658,6104383,0,5063434,0,7559247,0,1930686,7149826,1856198,3999662,2394647,3899850,8481858,15338648,20557553,8393286,9021321,20395849,26573155,13110458,35174861,14096243,12020874,27129547,23310585,38585653,48366478,36876986,22404041,32413817,26850559,25803520,18835824,7444010,9117198
20140529,795733998,0,29629584,1302836,1329468,1073175,1184302,326320,1105681,506633,1021951,936378,693261,1137872,5031757,746815,1042572,3053596,1356280,5253911,17084596,4394619,6345096,26604904,35373948,42645597,11561492,65397627,5514138,11609037,7274692,3143251,67956,0,13902311,5800801,0,507323,706528,0,0,913919,0,0,0,3940801,10710063,25800760,5586652,2794229,2931783,2532226,3106212,5830857,18921560,3259215,13106226,9680158,10976554,20577621,5486445,9518396,14531360,17161988,32459299,31109090,35928827,18156300,28971902,28022029,30217254,32453347,17073729,20262919,10104918,8941051
20140530,760329532,0,36140177,483911,1941204,676639,2087918,1457422,552705,1506247,123077,5441731,1204378,1121953,482279,602994,850509,1704174,7471398,5579697,4271596,7018045,41221763,18702313,38343409,45573906,34547164,27280325,2908257,2861612,1837642,783794,341571,0,2037457,0,0,0,0,0,3448321,0,2459676,0,0,0,4203905,8481864,5775310,2624753,6962441,2409950,548762,11901859,510534,4994641,6842385,19647307,3132780,19811698,7907277,19764578,10339355,27828679,23334648,25396448,39465001,25400629,39361537,33210722,25049102,24295214,21323248,17342738,10135754,9261149
20140531,473381901,0,30503777,552913,406979,1152424,1157605,1229925,1291680,670308,2182354,3225550,108285,1280967,2381946,1509578,797996,3875476,2438893,2215037,12374715,3173551,5799181,8837432,3304444,25997789,23868785,10933454,2804292,5194524,1232035,3171310,7013,0,7634829,4885203,0,0,0,715872,5114852,0,1006341,0,606829,4824079,0,5039862,1374973,0,2093838,1007843,991359,0,2035146,2779502,893390,7524051,2585898,10506554,3042204,12181535,9698475,17214686,8881633,24227463,19229271,14574748,23491627,18040039,23744173,24516024,16270606,16186135,7809283,8973360
20140601,702573488,0,25673228,1513204,1812202,488923,549443,963489,970909,1542983,592460,2104613,2229673,591309,2571721,2978123,4769879,2302831,8640236,2061819,16258804,3036753,932051,8466284,9172930,8973422,44851542,35122821,2035040,14657961,30642678,305173,131166,0,18093237,0,276,10904262,0,715867,0,5115494,4934338,4996717,8098083,4459743,999701,1160491,6959863,6313876,9874813,11389114,2307684,7474102,2646747,8442244,17199956,9700744,4300972,11861217,8286840,18122231,27999816,20632227,25145676,21750335,27697108,17218750,31364950,23178858,19716633,22200420,15704869,12857074,6890984,8913506
20140602,658151688,0,28554524,329925,1147985,330458,1264694,927632,548173,538077,1416272,2478032,781052,78575,1564909,1217932,1393787,929392,4959992,770851,16915821,2171926,31711060,9077654,16509532,13691548,18923446,22752390,17275379,9167911,7785562,2545920,1954875,0,33159166,0,15,511148,5024509,1257666,0,993392,0,296217,690072,0,402233,2466003,10124610,5372226,0,2094519,13676647,15210520,1986068,18761724,3271422,6050071,14006177,10126342,11052547,16901230,15562370,23673365,23990710,29979233,21652992,14735241,19312715,18338332,26824169,19945827,17473569,15020501,9657787,8835067
20140603,1187345693,0,33120203,460244,1244448,750349,895480,1419975,1011428,663997,775124,2807250,25152082,1599162,3669036,3003217,3659852,984569,4359889,15735601,19854714,2927505,77106461,4565742,19220031,28096695,64571198,15559567,3117180,21154865,81583845,42020877,887360,0,33138439,0,1842963,502497,0,897571,5030202,4017191,0,0,2964637,1505472,6625869,1484832,18162450,4928336,10609540,10505509,16122851,3056469,16308092,20188118,10669994,28171503,13766004,28958140,7603738,35260238,32673323,27980584,37561270,41203456,32852630,41161848,24746647,40779801,38032711,36162957,29776668,20931284,10224565,8959348
20140604,1064097227,0,32173704,984463,1848396,552738,1542711,251635,654222,1971210,621548,10022059,2033623,4564526,7912053,1096631,1302023,846677,2673263,3292596,17664467,9499377,15800377,14943970,19950552,27982619,78737597,91986862,7918923,23274012,9785136,7323765,3876,0,17480537,4896244,2639573,7742755,3062214,3108811,4667417,0,6851527,5115975,992846,5022547,6542989,16941704,4439933,9780638,6953127,10117781,9881,5547422,22095551,21714739,18066670,16667615,21691811,23661037,14339642,20593433,25914465,28893566,43067336,39331038,26837461,26520459,26753219,35709250,34928465,36027552,20117916,21490637,9415810,9130023
20140605,1128839299,0,35600394,975677,775398,805090,594379,622770,1133218,1656761,1188329,685862,489335,497422,980081,827196,1444137,3115374,7744740,7225621,23445203,4638120,27969525,9708461,18565523,75970500,99542545,31280116,81917290,14242233,5852273,2396351,169287,0,9071256,537082,0,1520376,0,4936942,10270004,0,0,197688,995481,227952,6592896,19274787,10900459,17802377,6658989,15454718,1414211,7038378,6497315,23675731,8676078,11150280,4545386,30880163,17845952,19768964,21423761,16878278,41944340,30159992,40270473,49985062,40363208,41416571,45187350,35701423,27261693,19576715,11380713,9297044
20140606,897803019,0,35382472,1149836,568469,857080,1027741,1238068,900645,1321611,696156,2048665,3269525,2331995,2165685,1243725,3849300,3209109,3010134,4571221,19674879,10198701,8568925,31268099,11322590,25671919,32766889,35067308,3663179,2583756,13010586,6447878,18835,0,8763877,0,0,0,0,2672709,1635332,4980420,909,2520339,1011620,6425057,7181987,31054280,8717224,3040710,18137505,6415686,6401502,4892758,7937478,10105743,11277206,24171785,11396201,17202498,17920803,33614581,29140963,23884341,29082431,19269946,33636993,35819287,33235477,36621994,40585178,31691948,28505714,19489138,11193209,9063209
20140607,622568595,0,27319073,544602,659406,321626,786544,1007534,1293150,1587864,673891,1583830,118555,1080097,8547465,2045207,3829126,736654,4481213,3385456,22264268,3366768,32952888,10911659,7200943,10052260,7783450,13263160,55427617,2402788,11111597,1121387,118,0,5893942,0,0,504486,0,511166,0,10122842,0,9708521,1014568,1504158,0,2216343,6959749,0,4917947,20118002,7360906,3041906,8742271,12248014,98855,8242392,10420096,29812676,10726549,13172478,19549836,7477615,20700738,16787927,12800518,14089473,17447678,20041984,19753483,19475056,17649143,14476493,8021660,9098928
20140608,621693135,0,27012844,744688,1032477,541652,1177038,4215387,447915,1191703,923926,3324074,659373,632830,4061088,1371140,1867289,645663,9931958,2141549,27903641,3911646,6718666,9147026,7395588,14571350,14387646,34049830,22179482,14099004,7640985,2496260,19629114,0,5228787,0,342556,488889,5400,1353080,0,0,5815,995899,0,6023743,1988016,5083234,0,4086200,3019284,10667914,8046565,16083752,1968295,1199342,3983269,7611258,4393677,17289222,10706898,19804259,18109683,6476229,14308713,24043847,28771692,18320325,11280843,30776633,17588374,22899787,20390014,13644650,9603896,9050263
20140609,945973950,0,29172826,550125,1619612,1118086,1402128,1862512,679815,1325799,747818,19623576,3600246,437975,1696441,4440315,3538522,917551,10373973,4783288,31916904,6695379,13218829,8527553,11112698,12471141,37001435,56573470,51086636,24246566,3838292,3188531,289434,0,6082476,3928097,491984,0,299958,5511135,1762774,8523589,0,13096019,1137655,997675,2078066,1009425,3168291,6187952,0,7738564,5582223,6728340,15807517,5407654,6762729,3471087,14106723,16345154,26177111,24713870,26052773,21982823,20951094,20544653,41838879,42586184,39599907,35178271,49956669,42771930,29596895,20782581,9813673,9144074
20140610,1200566357,0,35084845,2128918,1253592,1243955,1062728,1046897,1834420,1409519,681062,1292339,671642,1198516,2688377,2801427,1517713,2357397,5883721,2023627,18826188,6031764,47090108,20538741,27953067,26335820,44246287,36374852,6000415,10512469,11878882,8820669,33629,0,40141738,1056674,304309,2514109,353317,5535480,5009107,0,1182727,985324,11466987,4510746,5782893,1001133,0,9099134,6957967,10055260,15150940,8608593,8894108,7087260,13542981,30205136,27487643,22007131,30316528,23156241,28127196,42007274,36801792,41002743,54403287,52217222,64375604,48820440,56295555,54124236,49507653,26988196,13602199,9055908
20140611,1102669619,0,32390838,1505428,2067900,2686702,503951,1745490,561774,725453,2440357,443222,5854907,577628,1313483,2376942,471224,4521720,6253120,8464189,34981726,7103224,13352012,13433602,14354440,41510670,28396118,61309823,3274412,2673031,20697400,4566921,4575136,0,39328791,4956658,0,1010635,6047693,1485845,2680129,0,7072281,442712,6009205,401095,5492153,509771,49688,15550015,6926288,15594150,10168546,5898349,27687278,14467597,19388056,20833120,14452650,16652144,18371754,25015959,31559247,33222050,37745248,36804771,38017696,57231154,43925176,36593659,48627698,49565972,34598102,23739561,10171600,9242280
20140612,1019305875,0,31098371,1193277,1406104,2835805,812338,732652,464188,1535497,660542,7035958,1205003,779056,2739605,4137926,1208496,2224273,2650075,3466675,20566512,14801694,10484966,56613270,38790154,40311681,32504065,23362635,21443314,5212935,4556468,32592968,308043,0,40230918,0,0,999317,2900,0,1988387,0,978363,10014429,1582561,0,4986895,899490,376719,6919432,11020822,11941057,11665121,6067357,9657791,15474472,26330181,6376072,15828256,12618858,18802675,18517543,24361954,41714809,50736949,30715346,25559900,31347920,35771537,39279443,41313935,32581690,27668470,18804680,9251286,9183794
20140613,847676780,0,39141667,792026,1863129,2557467,1926907,1951162,756848,481293,207830,1097939,3978326,4863527,942175,1164888,5367720,10718659,3847303,1871685,21372434,4061812,8148044,14297588,14103770,13026647,22337616,42180798,6228633,3397305,7275577,3632256,731661,0,29770770,4739479,0,0,0,2428124,8105242,0,273025,0,0,7037541,4971036,5000683,4085091,2598042,3915960,807797,1023802,7748630,8531830,3222382,2703186,7409912,13552328,23085049,6449388,30436745,14193438,26413649,44825442,29824440,33424633,36334138,46429583,30450498,52271022,31980279,37235147,21484273,11252365,9337139
20140614,553565926,0,37988948,344345,1818771,579981,329928,1117217,547437,1279625,95682,5458354,1129071,657065,1776587,2603670,360069,2322488,343219,2291979,19019784,3237702,6229800,2457138,8661316,14373106,10089109,11817854,3962664,3418212,5187166,4310926,2642306,0,4956047,4907987,0,998501,0,989308,0,0,7060377,0,0,99494,348277,4775420,5092074,4196489,0,4557715,1099987,1511860,995122,2668919,19599813,17228652,4534851,2287426,1499754,12177984,21746669,11820225,20655862,24101416,28690225,25675642,29193281,22303037,31755087,20349585,18115872,22623374,9225029,9273046
20140615,679624017,0,30300085,635453,11497628,434375,1513758,1175890,1355723,2814662,416693,1687726,382649,309566,1707337,1822506,415477,2043361,2483067,5616482,29321042,3928721,19370272,11338694,10635362,17731388,30470792,23083890,6484265,2815698,3553107,2888331,0,0,6018944,0,698316,4453747,0,150077,4998726,710545,5101272,5102258,0,5071329,0,2130077,2757910,6431700,496210,997868,10144683,3456118,2749670,2225510,10765183,3824209,10923526,8728320,2184318,16466602,12045782,26753697,33649606,19640738,34250645,32713944,24313331,17931381,34670553,30357711,29851394,19159442,10240593,9224082
20140616,1087295170,0,34568636,248195,2880825,760016,1043837,4293265,664154,1922702,3117782,2518326,953648,486438,1808499,3540930,3582069,3802657,3657554,18885186,4153941,4899340,29928237,12710772,19176684,61520061,22191871,57986053,17118265,14616818,996188,4882898,0,0,4033372,0,1017411,0,618063,1123606,5015732,0,2012245,5038504,8078279,2016540,1472388,4939956,7082596,3745648,2222589,4604793,8981358,27313624,1502947,10839769,15700305,9275602,10614569,25283772,15341383,34724247,37979149,30983316,52309975,32012305,48045652,44401281,56653570,50962718,47882314,40010709,39005187,30458141,15970703,9105005
20140617,926432573,0,37132809,505675,2744161,521605,2047865,2353339,1766626,925258,1130033,1060018,408518,492409,1878103,2579604,7331196,3113609,8091607,1544229,20958213,4019924,10594660,11291630,41557989,13312428,39010952,31705914,5322785,3283536,8545643,16907271,1011932,0,12884846,622864,976783,0,3600,0,1671859,0,22919002,4936398,6090779,3678939,6067085,7841921,0,5265880,8893234,3655921,5675059,8427226,6558054,10741029,4646825,9409949,12073321,22591810,11364550,27687593,30935535,25089180,29556318,34386443,26225907,44642080,47745684,36462034,43581037,41606992,32852087,24399216,12181995,8933997
20140618,960036386,0,31397639,973037,1506522,535851,3359340,1579118,2470263,1267320,187091,1713478,2725027,716577,1754768,1416045,6418653,6428138,13443153,12306450,17190633,6568648,5832561,10039201,33181009,22026769,88551333,24408670,17410178,13699958,4130438,2446187,231221,0,16861669,0,0,0,0,10140962,0,0,14646604,4053562,7266506,487600,1414019,5088132,1613492,15919117,6377995,3893332,0,7863799,14834010,7140160,9605035,17260418,26492171,21197171,11979533,14886943,15051888,12611217,28134934,42358475,44833192,36081993,39425069,31981649,43013907,35089093,38067116,17266094,12290163,8894090
20140619,788071537,0,31176112,833837,1046948,861330,1037488,1166929,542128,2519653,944266,966539,2536726,3890830,2243742,683688,553184,2639562,8443177,12431571,31865127,6023815,3731355,9697202,19550043,17872659,53689223,68923725,11315869,10317321,12117026,1655721,105621,0,8356112,0,1416757,0,0,3214167,0,6017656,6579973,0,0,2032290,4022401,0,492911,7018143,0,4503699,1671171,2262117,3639927,3971595,8407845,17257189,5436126,21115212,7126360,14101059,15819702,6980888,43396958,36713459,33447634,25052901,25866032,29026288,33798893,25844300,27691369,15233627,10582935,8591424
20140620,757412696,0,31685975,503373,1949095,406604,1511686,731297,619565,1602267,1141578,1051803,983697,1759177,6221250,2818006,3662904,2965808,3824469,5118396,6493837,5233927,21239878,7801085,19520706,23562335,30231239,38919048,5732152,3011691,5496516,1429108,237320,0,20270767,0,990728,5038972,0,2015804,2650259,0,6594529,0,6330885,7010850,2010514,7115578,7195487,5159978,710123,0,4402657,6587576,11764195,2278235,13043205,8286395,7820843,6408641,2508296,15601137,25671028,12907640,32264907,24330324,37841025,30383650,28597901,31546681,42657333,33340696,27475246,20423476,11835049,8876294
20140621,562620598,0,38175437,896492,1987131,673628,1556981,983073,655186,1660635,489884,5691252,1772908,1188925,5013605,776053,805112,2865360,5563241,2567434,3301899,13896660,7274695,4187218,18319852,9494682,9345570,45336234,2893409,2154756,9573263,1566367,1281427,0,10186088,505326,1023436,6063079,8015971,0,0,0,5897584,0,0,1018938,3494268,4430420,4967761,17939143,0,400885,1481454,3169902,395257,5063947,9300085,10575783,18993682,7020758,10389296,6350263,8321469,9570434,22235009,13275514,19234148,19146670,22736772,19395632,19031022,22992347,16483482,14496279,8621766,8448359
20140622,551254134,0,30303889,146678,2003805,436063,707205,3302323,495702,1598832,233638,363664,620598,1866237,1336634,1643654,2241001,610063,1278135,2361019,29183717,1105856,6367554,10384885,65701496,6381407,21754421,15739965,1306871,2659056,1382346,5785350,34695,0,11802880,501515,977665,3542444,0,505366,0,6952524,7250446,3166221,647432,102604,1475395,4698229,0,667940,490674,4842876,1645099,7564414,918417,5534340,3856548,5993805,12196893,6428306,8066214,5908171,13969675,8914290,11639574,19107102,18307675,21534840,20369360,20393198,20080750,15988589,22906648,15120893,9449491,8398872
20140623,906367187,0,32646904,316634,2108562,738917,1045914,2068517,880074,1135883,1231111,1821348,690677,1321659,1909511,2704575,1790476,3848703,11956138,2688161,3034925,4211822,31949705,38143818,22475386,17466592,31519359,86678569,6277737,14923392,7235079,2373062,556566,0,27174700,510089,1583863,9034691,0,0,0,6862582,7735771,0,23726,0,0,11094366,0,2029669,5239889,6091060,12245278,3669804,10738537,14090141,13884752,11874569,26973493,4860372,10513498,27259327,16986741,10144887,29194178,35618560,46813811,41649443,25915880,30136642,35873264,23193895,21991339,18712634,10530500,8365460
20140624,925758962,0,40071378,273698,806107,890740,1146483,1905145,814965,1418034,1354051,1543917,103190,1140155,1821553,165455,7721875,2579383,3055177,1713997,53048551,7794305,19037109,25116320,61921423,22240050,112581187,26182619,5345609,1068446,2089614,5260498,89886,0,19933377,0,985936,3430360,5231710,0,0,982220,2005203,0,0,1692532,474906,9217871,0,977547,3813322,11942522,1187675,10631439,1883733,11927012,14401642,15795117,20267685,9023939,16938422,22897371,22693211,8317616,38408246,38608130,22578294,30688553,25179125,22633596,33165524,25268907,22946275,21741041,9261887,8326096
20140625,999715349,0,26781678,464136,2768443,1907116,1405745,731128,1342806,1773269,335681,11922568,172909,1664133,6666740,2816145,1376506,2991871,1309239,3841791,20009857,3866135,2944587,30853889,27103015,20357926,30688450,87050505,2187302,46372655,7736091,22199563,19817871,0,12065674,0,2566619,15242160,0,12159389,2896559,4384886,8666181,511973,701339,1024887,5163230,7757186,2446168,12318246,2505939,14116498,90934,8644372,3907700,14344321,17715278,11905985,13184052,21640826,10814178,26971815,14873638,17338920,44265062,32203438,44902689,29185296,41755283,22687770,28595483,22381201,35244804,22123706,10947781,8004133
20140626,1071073702,0,26478087,256972,1002405,10409281,1348464,2712832,677883,1184144,2495002,85015899,252390,3394242,1012407,486413,437490,6522388,1599341,2358827,3862225,5052852,24025121,17616195,46626259,30971347,133481898,30037747,6726151,7333990,13515488,31103765,1021989,0,23574736,0,0,12718380,44423,15552712,1005720,329812,2269566,4043322,4999122,3053584,4887454,10779420,7792137,7294571,7966649,2022578,10268059,8945127,2476934,13734597,7291401,19553432,10014592,7268409,9027630,17633852,28469547,16038847,22838821,40434558,21400553,19380372,50201187,39470900,40218122,27811862,18591698,15250552,9574860,7824110
20140627,772628991,0,46231800,156287,3373751,774408,1261369,312116,1288318,831337,691344,11234915,17946644,4680482,1321771,245228,1552057,1657366,5533999,6858408,2363996,3157091,17730544,11852047,26021450,16029631,23216387,29007340,3844921,2888736,7610778,4081462,11024,0,22331774,0,0,9808885,4895969,9561488,4991489,0,9111561,1994851,98562,6451409,0,5121588,0,4296239,4584119,0,2501637,3063231,2452228,12389219,13572711,10077191,14366733,15119032,18637665,12876784,18747008,8950403,35964681,37895066,23491068,34673275,20465245,33381503,28100839,24445296,27654181,18060649,10777478,7950927
20140628,459919077,0,39285045,1049364,2181835,1102686,2296603,2542180,654649,1975982,458330,2408130,277379,917521,2283218,1611296,35297,2156027,7414588,1306734,20396323,2458465,16622678,4481485,9529814,7636205,17921894,25372838,4817045,5630689,1825045,697384,7955,0,10930102,0,0,13004487,4992200,1021320,7106223,1576492,1484229,0,0,0,933535,5739551,2035681,495645,0,0,24644,0,0,550294,2291192,3846785,3919653,11660777,7393871,7114679,8428927,8521045,14298192,12764086,9698615,15743425,16449180,17229446,20048970,21154167,16940625,10024419,7299095,7842841
20140629,530991916,0,25110728,966569,1261567,587664,884314,4332387,898845,2443490,680617,2960807,3449173,445267,4331340,1273418,522779,3485135,10132771,3204623,1305066,3110107,15575280,3105595,5541825,9354987,55854887,24354328,7568192,1999922,8973293,681746,111,0,2522183,0,0,9056544,3054277,0,0,0,0,0,0,3968412,0,0,90665,9508606,1175914,0,511171,5050951,8068945,837773,3986338,13265990,3043170,2481013,5467512,8996126,11951731,11815204,38709942,26107132,10579874,18211788,20116048,16199546,23259309,23137004,16101835,13983824,7558409,7777847
20140630,1049909872,0,33860638,247545,1173215,1226813,630114,939417,1332783,524294,1076289,1647212,60420999,477427,5319813,2409524,330047,1496376,7275801,8093190,2011764,12567859,16952340,15175878,14533277,30564115,69150610,47331483,12429416,4534097,16944589,1968604,2512882,0,15568733,0,37241,6814171,0,327878,0,8600,1547877,5718181,0,5200592,3179952,7877667,6256536,6763823,5768826,695216,7673613,14608034,9341301,9481794,9883331,22381949,12463644,15493182,21843649,29891022,31694725,20973413,35462143,37249753,23435994,43624613,54365438,39109386,51872921,40545865,35206558,23432925,11267854,7683061
20140701,1474952418,0,32386866,1107249,1832269,1199711,3082536,620771,2403236,6188614,1246378,4494090,3245351,1799112,2202663,1651582,1158388,3292073,7318057,14222508,18950754,27148256,17406516,19173402,18987925,51821472,26080667,151166863,13719335,104735707,10152035,6748153,40082,0,24725020,7027052,266333,7996361,0,6625004,4947307,10037670,10151464,3064217,28991,3748530,13119902,18633538,16803634,9447154,13600366,7981432,20294448,7855329,9068355,24237355,23508684,5580698,21624513,15563666,23081556,45209799,59923774,26062320,43174728,64802300,50273707,51794666,61247353,51442945,43254331,48727496,23891840,23073148,9645586,7827225
20140702,1023655040,0,27148914,339897,2194568,1037791,771079,1556652,1035687,1748596,1704088,4073410,4503303,577093,1357600,751176,2815311,16551682,4565877,1981492,16754352,8408001,17019501,15958712,34281881,49179129,22563798,52002200,4810373,5000948,5294877,7146254,58936,0,27539057,2941937,13109,0,0,13041452,5068075,1951530,7162632,0,917867,3072513,14156121,9883933,9383388,8303647,15498705,6437878,3981914,7695772,10826288,5210810,3934340,23481998,12715666,14374828,26063820,27419009,32217254,47394472,50219920,32323475,35739147,53133788,30505291,28208748,32468602,38904268,24552394,25766461,10239109,7712644
20140703,865020939,0,30239714,380884,2428388,858686,486173,998705,1145143,1233806,2798540,2142729,16000081,1677302,5028596,1672745,3576700,1606162,6043718,2612702,17372789,6384339,7426143,13987051,9091432,60904352,27638960,34003088,3558380,6151978,3690253,1269091,1454569,0,15973528,0,1019866,0,3694,5057409,0,0,7082928,0,3008390,3073821,732268,2299612,4112188,11471903,2956326,24150287,9036423,12394593,4027053,11641092,5763587,14958923,12167587,21970470,18751138,23158401,20400903,21109781,31767616,39877926,36968028,44751823,35666526,26889176,31159650,31418374,24590044,15249369,8763471,7733566
20140704,766416389,0,31170474,289107,2809047,161876,2709531,1711784,191793,732507,1242058,4234667,231917,809770,745253,2595314,2815943,2632595,1882406,3244951,12187089,6039387,10189352,9462332,32896371,16249460,15493322,17480224,4347659,1018588,1583263,1604347,1824977,0,21168963,0,0,4991210,0,975005,5952917,499393,4115354,0,1052663,3784807,8224164,5961972,160747,15413219,3869989,3985806,4078083,1207182,6232283,12722816,10633722,11021896,23501958,17312330,6797094,17355562,20584369,12633623,27231439,40592433,39980378,44561230,26799075,41836773,38917134,33304134,21568221,20335586,8826078,7639417
20140705,603141127,0,27010659,220457,2005664,554083,1436087,339901,1314403,731609,325303,2271197,164428,4859982,1698991,331509,1155705,3808436,1684063,2848549,18206345,7610089,23674543,21395851,38689718,11311396,35615180,16827663,1959904,3717495,4007951,2808997,55667,0,19634188,0,609728,967769,0,0,0,0,19837,0,3626078,0,2272325,1284023,0,15753076,100,991255,4190631,0,5744993,5110400,198198,4879172,6054312,7619772,4065220,12783192,17316048,16017200,13493438,13434776,17569887,25536234,26232760,39469557,29344633,23546288,15820498,12763658,10525422,7624634
20140706,562663095,0,21603217,165183,2968782,850324,580962,4012307,447893,1154425,505202,4071451,784962,444547,539446,5637560,3457118,1736810,1337810,1952640,16103662,9801507,2663646,10149067,21186939,20002795,32526946,67865788,2445345,1082596,1161210,1179153,63734,0,998791,0,0,0,0,320716,295934,2489524,0,458949,488015,0,2734155,1984439,1494505,707757,2692757,1034966,6412690,1690974,1108722,5495109,5026657,17927459,3598271,6209089,6727977,7069625,14163020,14803119,20458375,16317494,15813790,19211605,36543438,23507259,26064430,19165079,15482748,10162595,7959412,7560623
20140707,921670164,0,34641435,121013,685524,605928,843478,5271711,172935,1396353,884110,1713449,676472,1511225,3160488,2398082,2006617,3745036,8805013,7959562,29935364,6113012,21276529,69977751,11716202,10147352,28737620,26854508,14229341,4466039,10623912,6235425,275073,0,4335915,0,1013464,0,6900,8070292,2149820,2360953,0,2953660,0,4855012,0,986476,17906974,2026794,4707661,2855153,3142566,18781279,13697657,3201504,10406392,7393804,16884029,22366921,30190726,15761869,20842564,21760601,28743622,27646431,46481559,41410572,34212342,39712029,39974413,39915043,24677364,25453815,10076161,7521268
20140708,895222658,0,29257822,670297,1858315,451480,1919324,4246989,1120826,2722954,1415797,946245,709172,1819003,2597557,1550058,609673,4949694,4631149,8556527,7063921,5722383,5221780,6898180,18314843,22591631,25988752,48560438,5820739,1855667,2383637,2095192,21398,0,20081328,0,0,4882392,2953740,21365430,3485323,987562,29840,0,0,5085155,1510672,1089490,9873486,9249646,3908179,5838293,0,15043170,14772373,22666589,20513828,10865580,7862969,13974765,16273899,38285115,27814020,24283965,26219126,37186603,37964985,32857583,39357056,44707444,33889748,39687384,32453901,26623501,11571106,7435969
20140709,846147377,0,27262229,533977,5931223,1453744,2392867,2098824,381674,2050055,322077,5074773,790251,469989,1445507,1573721,13585899,10631281,6332976,8104072,9252171,4619033,26397979,18892300,15913662,58750077,21147165,12059293,2037249,14983248,1319378,4133917,386640,0,3476407,0,0,0,35223,17222924,2293477,5903028,4953617,0,29437,4589660,4954393,0,740858,6812627,2413996,3671015,1020473,9567890,6454369,9033618,17992900,6731347,9404887,12483508,13107902,37493489,23929017,14569535,48211684,41130665,25063422,40482058,31349883,36350557,31350911,28810988,24119772,21551384,11031251,7481954
