report_date,total_redeem_amt,tftobal_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, category1, category2, category3, category4, card00, card01, card02, card03, card04, card05, card06, card07, card10, card11, card12, card13, card14, card15, card16, card17, card20, card21, card22, card23, card24, card25, card26, card27, card30, card31, card32, card33, card34, card35, card36, card37
20140204,182690692,27657778,0,0,0,0,0,0,0,0,0,2039989,5956589,970054,569952,447479,1042827,40496,0,1295205,1697707,1079537,5435879,896085,5890427,295552,28343772,6272399,2000000,9860310,0,0,0,0,0,0,0,0,0,2717730,482661,354102,17618514,11095214,1020102,0,0,5542887,15232908,8813821,9468541,5632454,14242231,5686055,0,1166936,2947926,3199206,809602,1575378,366366,583799
20140205,217941771,32209732,0,0,0,0,0,0,0,0,0,2898909,4401207,1173373,1311144,817211,2100897,868500,0,622910,6591667,1203793,767794,4601229,3767932,1083166,41805694,10851340,0,13877190,0,0,0,0,0,0,0,0,0,160255,10098570,589125,8491229,6498393,0,14626541,0,7943631,17928110,1560365,14342537,9318956,17917620,2673949,0,974811,2601888,851304,640613,411653,1514722,53543
20140206,494437404,65328607,0,0,0,0,0,0,0,0,0,495589,7198837,9555156,16359318,941408,1897167,343875,0,7359317,7530612,7067553,4268071,244296,833959,1233449,43946659,14205351,20000,23286483,0,0,0,0,0,0,0,0,0,0,36437179,18710955,11693628,58794250,17146490,95884088,0,11221243,12069004,15776708,29412981,8581299,12605932,11071227,0,1046085,981235,1120444,1127635,1495243,1942129,532549
20140207,747514564,117777463,0,0,0,0,0,0,0,0,0,3133602,8204946,12803600,5493360,8409449,13602952,1084878,0,19265343,12182645,2879142,9782737,10031732,3806587,7096490,58112453,22885241,220000,34078778,0,0,0,0,0,0,0,0,0,14492274,144823095,1821074,39242389,44749710,39702998,13101163,0,21699923,47762046,32099677,55250018,23838217,17301034,6927435,0,1386861,2064273,1273372,2325739,1582826,1904537,1091968
20140208,584511722,73599568,0,0,0,0,0,0,0,0,0,6531239,7130911,7360681,2394476,3918934,11117492,760220,0,12178567,1947604,2834981,6573571,8081821,1741049,1028022,62401280,28106729,230000,23736811,0,0,0,0,0,0,0,0,0,23214678,119278426,13785541,28129606,34169903,15534160,0,0,18700722,42740388,2302443,26141412,23335508,25774924,8873129,0,2669032,4172415,1446023,573944,683292,4337330,574458
20140209,567210561,83569720,0,0,0,0,0,0,0,0,0,8697325,2493204,6356311,4946974,17622282,1060909,6577945,0,7991123,10830074,1722868,4769325,2547161,7186350,767869,44816926,16024406,460000,30591233,0,0,0,0,0,0,0,0,0,14206612,29665000,25759186,124677,99376525,24190263,46125586,0,18669096,27977637,10252214,23915270,42798726,11573331,5387199,0,770989,2739784,1268986,1159982,2747074,1760737,1279402
20140210,1143784308,159303409,0,0,0,0,0,0,0,0,0,20383129,21763247,5146097,21016583,31090963,4156360,5547359,0,5123368,8026897,3405658,6813056,11080772,13281210,2468710,63370607,52812646,1050000,40161729,0,0,0,0,0,0,0,0,0,25877211,97915101,145269143,88810488,94067600,103300499,5964974,0,44052370,62465635,14244177,48061732,54865487,20084566,10885173,0,1705666,3271998,1250646,1453113,1382247,889622,1268469
20140211,848732395,145388772,0,0,0,0,0,0,0,0,0,26046567,8494545,8165059,5077652,12644297,3420870,1905699,0,3772174,20677492,12533350,13602358,11328536,17320819,399354,41111274,50037191,4242000,35209059,0,0,0,0,0,0,0,0,0,55761129,54781707,37997049,129641859,36184126,16406206,9960983,0,35506536,33605561,17720653,54781638,52861761,15867877,8364910,0,2548281,4138205,902677,762780,2153638,2160758,635765
20140212,1000810469,120623563,0,0,0,0,0,0,0,0,0,11495846,11400656,9402667,7301722,14478146,10347662,11109578,0,3873628,7235594,10392119,5761635,3914229,7763098,6146983,54171472,49184682,3029100,33110403,0,0,0,0,0,0,0,0,0,35870172,90132115,25978405,53590438,164553623,112051680,26468594,0,28635945,64585445,30583588,39128893,24578881,20694808,11031260,0,1096974,4108752,2077943,2001536,1862086,1129163,530948
20140213,955461829,127604338,0,0,0,0,0,0,0,0,0,10208244,10140087,8261566,8817600,12584114,7381760,7266310,0,14614618,14470876,7368404,6735200,11135187,8383776,236596,65114832,49742897,1338100,48690855,0,0,0,0,0,0,0,0,0,32340590,174903967,29759161,119890629,63293186,48237960,7041908,0,15521881,37373355,13213592,33481503,33555060,23700721,21025038,0,1470521,2227491,1181571,1463334,811348,1956769,521222
20140214,1016123491,118044021,0,0,0,0,0,0,0,0,0,15476733,7162804,3854032,7295257,10958029,7133459,858942,0,3020098,20183404,5483558,14482999,3406439,8016681,10711586,48711329,32998865,223470000,42637298,0,0,0,0,0,0,0,0,0,13613919,60778489,9334458,67867874,100307890,33473299,33608793,0,46471799,51530647,20955914,40904701,35712622,16178232,6650736,0,3031177,1171544,1349343,2484282,3249151,1051549,535559
20140215,489549233,89042711,0,0,0,0,0,0,0,0,0,9541236,3965612,8046363,9111579,1685204,827968,1276728,0,8523572,23830581,434050,8478205,7749143,5131259,441211,40503909,22107016,3000000,31312563,0,0,0,0,0,0,0,0,0,34623277,76123182,7304349,30008698,15502739,0,0,0,17497861,30903056,7392475,15514833,34840550,14410928,3158811,0,3350013,4961598,1691712,2656711,1267420,1221868,1152953
20140216,507638168,95437955,0,0,0,0,0,0,0,0,0,4381837,4871065,1301486,7544776,10642727,2541123,1606884,0,8031092,7216656,10985799,16022900,11720316,6915395,1655899,32367631,31557044,3400100,25659166,0,0,0,0,0,0,0,0,0,2254844,57751898,20129267,9090060,66504227,31187586,15329080,0,16719035,13308487,7846678,18291835,28606740,13646886,8208406,0,1299122,1708513,1733970,2411765,1635677,1079878,472318
20140217,1094957258,151364172,0,0,0,0,0,0,0,0,0,15565543,13786689,13067769,16570726,19908678,11066631,4936207,0,2351567,15688430,4431722,14355052,7699019,7861209,4074930,43195473,50905764,10609400,39723530,0,0,0,0,0,0,0,0,0,29190178,91443771,50926055,235579711,68491910,13451892,60576174,0,28066097,47785538,30420853,47092148,34554301,21883829,23396772,0,2067183,2789242,2469154,3618613,2115806,1654427,1585265
20140218,888262771,107585485,0,0,0,0,0,0,0,0,0,9764866,16963207,10738862,7908348,14381694,9325927,5043706,0,739854,7292705,1966736,5486620,12713873,2794905,2464182,42182351,34487624,14793400,45174680,0,0,0,0,0,0,0,0,0,53981007,104192856,16777336,47799580,81440749,88970930,28800602,0,45818941,44486882,13364644,33068060,33118258,23290329,9629976,0,2473068,1914014,3351100,1440176,7834550,1683738,602435
20140219,782677575,127194581,0,0,0,0,0,0,0,0,0,14150236,13122024,8542345,10361047,10776391,9021165,6210446,0,3405234,8245833,1726698,21669815,7735632,4610326,7617389,60808606,42513866,4685000,39051690,0,0,0,0,0,0,0,0,0,39961536,34569745,30412082,103761307,82828739,34078273,5836510,0,15276255,29002394,15862372,46738090,26798153,23556599,7705281,0,2988794,2779062,1271684,1839636,795764,2067193,294363
20140220,1149131419,161717728,0,0,0,0,0,0,0,0,0,24353187,8831606,10745637,10213515,20697562,17747964,3382890,0,3769819,18707061,1428995,13519045,14368740,7940409,6011298,63362509,50132405,4546800,33069789,0,0,0,0,0,0,0,0,0,98903450,178806548,44292973,30386694,59563664,101175103,40526923,0,41493831,52757761,24039712,50220382,52291554,21473361,24817677,0,1520007,3876999,1447245,1896669,3238353,1555456,2017826
20140221,805624163,119475514,0,0,0,0,0,0,0,0,0,11714147,19842910,3806261,6893800,10641149,8161553,269684,0,6175390,14827197,363379,17670050,6835308,7470746,4803940,59106793,34917632,709900,36659269,0,0,0,0,0,0,0,0,0,64963024,78388626,32003400,80527796,20262025,42694360,5012097,0,40779017,29966142,15224799,51350803,52043892,18334179,6146782,0,3413542,3877514,1698393,3288133,2393246,2178208,209077
20140222,633917257,87837487,0,0,0,0,0,0,0,0,0,14986620,12370011,1782423,7761085,3161825,3375989,321249,0,14551662,4036067,4400937,4748408,9099077,3661394,3580740,67312473,27578841,80000,29779421,0,0,0,0,0,0,0,0,0,34768269,17957589,12864698,49740240,70802397,13204272,26595921,0,35726550,22600129,15140990,31622418,29368333,24106660,15632991,0,2239659,2858426,2729614,3788238,4017962,4702628,861051
20140223,701388390,109676738,0,0,0,0,0,0,0,0,0,7133295,10456338,3085231,8337860,15024475,8838680,228053,0,6302484,11715975,1735970,6414212,23732369,6026456,645340,61638127,33826481,0,26083318,0,0,0,0,0,0,0,0,0,18353302,36910104,38465442,68877361,59986300,29226133,39176378,0,26508053,48883842,19184383,29393900,16719556,8727537,11725784,0,1637429,4262751,2892246,1710232,4436159,1983438,1103396
20140224,1229053094,147774669,0,0,0,0,0,0,0,0,0,13639278,26336749,11165340,7513023,12159981,5276544,3134791,0,4786487,12895973,7752784,11974948,17215018,7661132,6262621,76210679,33975054,500000,42859329,0,0,0,0,0,0,0,0,0,133311804,200563874,133220640,39595604,110471045,19854927,13569026,0,32937956,52859896,29229273,57038104,39818564,29714126,15093741,0,3326623,6207562,2627746,2412812,1385671,3425322,1069047
20140225,1026163038,137350096,0,0,0,0,0,0,0,0,0,27253945,14031730,15214568,18791847,12148304,2074960,1877172,0,13222530,11001278,2111530,10004151,6145349,2366563,1106169,79841992,34531502,230500,37648058,0,0,0,0,0,0,0,0,0,65612037,67644158,71302172,111717775,58049649,76016681,48255668,0,27225355,30777520,39386598,53368098,33900503,20107925,15195082,0,1097090,3496454,1428798,3037771,3067782,4234396,1639378
20140226,987090120,78746647,0,0,0,0,0,0,0,0,0,12231651,7539881,2447499,12313586,7708099,1363661,1155230,0,5354507,10760550,5786560,3328388,3754544,3527710,1474781,50456423,34936823,240000,40509106,0,0,0,0,0,0,0,0,0,34962170,78913480,40396131,72738850,98637132,159450354,36588579,0,37416235,44398810,15735258,40314217,49775691,33152803,21285774,0,2034171,4260011,3330535,2965075,3222796,1550852,1072197
20140227,1225814440,125363590,0,0,0,0,0,0,0,0,0,9399407,16331148,4909223,30474535,4972687,8792890,2788585,0,3792897,18594677,1059933,11117068,5696902,1713331,5720307,83004578,45647095,0,38718349,0,0,0,0,0,0,0,0,0,56653390,193192849,76875365,101316489,84528083,94083696,21887124,0,34501495,66749452,36595352,34766002,50112502,50057295,13970015,0,3217326,3496979,2183788,1746090,3440445,2784886,922205
20140228,949180456,177207783,0,0,0,0,0,0,0,0,0,21295358,10231273,15736102,19074741,6381675,12213034,2437251,0,3813781,17688852,4127871,16135890,25934257,16933444,5204254,90069406,37361563,0,34196635,0,0,0,0,0,0,0,0,0,44050803,68772873,53310772,77012592,37513674,78293910,37442782,0,17956314,33670332,25715324,28225261,40711996,37670063,7593694,0,2466894,3303709,2903244,3485368,4409952,4395558,1439954
20140301,575307794,82300522,0,0,0,0,0,0,0,0,0,14885386,12299122,5745627,9402829,6638409,872730,537564,0,3856812,4369212,2477899,7764305,5013250,2948526,5488851,69495828,40672016,40000,33767395,0,0,0,0,0,0,0,0,0,7306486,51788175,12912253,31342642,36760271,26241421,7023260,0,12898992,40110630,18901911,24828310,26984826,24123819,6346869,0,3700999,3611436,1668334,4763263,3749221,2206627,1762288
20140302,749621498,121740222,0,0,0,0,0,0,0,0,0,10010304,23076246,779041,15899215,12580443,1673701,3724965,0,6014402,13513435,2219364,14376737,6534962,6913925,4423482,48802213,32364874,10000,33695003,0,0,0,0,0,0,0,0,0,5689364,51298952,22834259,124796108,75380215,12164766,6569908,0,25093296,47169276,25668428,34249952,36884830,15208134,10435805,0,1816853,5695880,4103749,1043079,3744409,1489627,1672296
20140303,1288626155,150375368,0,0,0,0,0,0,0,0,0,10105048,22685898,9804745,20472806,15162619,8204366,5715996,0,7734437,5739478,3882908,8584944,19857756,1369931,11054436,65556905,48765279,11000,47445302,0,0,0,0,0,0,0,0,0,126743672,139541610,71426901,115127899,124888378,68892287,32580811,0,48352247,53089645,19258238,56246072,39420197,48479676,7076924,0,2638262,7098895,3611800,3910956,4715442,2206887,1165502
20140304,1271595336,105008903,0,0,0,0,0,0,0,0,0,24276535,17379304,3955354,4511356,10190753,5823431,4849384,0,2960877,9763245,768675,7932161,4198911,5540958,2857959,67259173,37197743,201000,51110471,0,0,0,0,0,0,0,0,0,134110047,58808197,64331289,210083512,137478123,96076725,45462820,0,27530755,46472626,37219464,29132750,53589265,40258265,15965772,0,1708957,4082783,1983059,2026387,1846345,1384493,1266412
20140305,1103072988,131289338,0,0,0,0,0,0,0,0,0,13178025,15005479,15465180,23019759,14593649,3451101,3010907,0,3834705,13124892,3630432,6594788,4931880,10035824,1412717,72899404,30112002,283400,40520789,0,0,0,0,0,0,0,0,0,98605771,126807750,32295774,42406977,132478112,81670174,18776223,0,34983077,72031333,38905219,70692768,35573646,11342357,14031810,0,2291928,4686141,2262148,2289191,2856606,1284709,1696341
20140306,1024401526,175431503,0,0,0,0,0,0,0,0,0,9598649,25487449,19341504,17443083,6154549,11347713,8353273,0,20364662,6053037,9641244,11220098,14157295,12568734,3700213,65435384,35687838,700000,40887404,0,0,0,0,0,0,0,0,0,88347068,99074845,70246475,87256691,68296947,20648069,30174271,0,29559045,36599997,29110431,43304778,27208617,36201816,23794349,0,1647627,2974524,1384961,3800437,2955264,2623364,1049821
20140307,905830220,111745274,0,0,0,0,0,0,0,0,0,4942814,8213434,12768839,13252211,6061131,14149450,718568,0,9666188,8983031,2530916,7906734,19250702,2713869,587387,68110663,44565052,6021600,33261626,0,0,0,0,0,0,0,0,0,34694775,65092109,42824011,54495744,133886301,53233587,17798504,0,25866210,69715997,21104931,36706067,27232014,25108925,14995491,0,2380016,4886319,1126083,3572030,3377631,1822305,2206955
20140308,554971474,105083183,0,0,0,0,0,0,0,0,0,6647184,8400797,9191766,16116360,6994531,9301934,5399592,0,3582671,7392167,690833,11141999,3670882,13232812,3319655,58451820,21199708,10000,49319296,0,0,0,0,0,0,0,0,0,11090191,40439179,1371554,21325435,23007327,11009364,14476395,0,27296984,33917764,27219237,28517196,36325743,17896565,8173859,0,2518091,3363080,2382482,3948240,2868417,2951296,809068
20140309,778896429,117596904,0,0,0,0,0,0,0,0,0,10577095,14096181,16585373,24421388,7752427,7342425,12840330,0,574987,10241403,1830915,7436534,1171979,1989927,735940,50378694,40067756,2000000,42878629,0,0,0,0,0,0,0,0,0,22895551,62745232,11085194,54708826,111699139,39796489,39861727,0,22491821,39435021,17665024,34136671,19684175,15669343,16815607,0,1433646,3463140,2541898,1440732,3842796,3205119,1357295
20140310,1582271897,149404206,0,0,0,0,0,0,0,0,0,9909000,6777669,17974563,14648186,12229615,6144021,1672212,0,6726608,17267341,14035432,19033334,11925478,10115654,945093,68481488,50623541,1600100,53242353,0,0,0,0,0,0,0,0,0,165362146,268478878,172015098,124553955,142977170,43855394,15067543,0,33280195,70400141,22360560,70072118,52041872,23928934,35357465,0,1668155,3820355,2926113,4103479,3653219,2598082,399337
20140311,1003982546,130578643,0,0,0,0,0,0,0,0,0,17775290,7429291,6296360,11904090,14421045,5059434,1298852,0,15253649,15926333,10139118,13854643,2432478,7540714,1247346,49523401,43597867,100000,56435882,0,0,0,0,0,0,0,0,0,103245764,94222029,47407328,57313667,40524623,84422666,54842678,0,31031638,57809227,20415804,34712304,27243037,27640870,23289080,0,3664435,3270404,2339132,2570728,4575406,2398696,807237
20140312,1086330610,94554704,0,0,0,0,0,0,0,0,0,4015716,10172615,8172228,3875183,3316990,3155227,2659590,0,15271893,9121972,1843365,12406346,12285666,7824802,433111,55056461,35254831,10000,45642797,0,0,0,0,0,0,0,0,0,11927780,274378725,21031447,72005205,79351418,79896494,20023951,0,40189842,62094675,31498004,69239961,38573136,22140774,19220008,0,2122923,3408005,1958061,2369585,2516344,1069872,795607
20140313,967837595,120187690,0,0,0,0,0,0,0,0,0,8029090,25243027,4029845,20215914,10659855,2138339,1855492,0,9873929,10001660,5810249,3882464,6025964,10142675,2279187,48133256,55634629,100,45106796,0,0,0,0,0,0,0,0,0,13089425,141532001,69853188,134084341,36183957,54083517,10614669,0,12619099,53317422,28363139,47389461,42604805,27476453,12008076,0,2283389,2972037,2902761,2894857,2711109,1418348,373070
20140314,1351007574,161913269,0,0,0,0,0,0,0,0,0,6231606,29449458,13015766,17853041,11938107,3765766,5321206,0,15037636,13263469,5931444,12951611,12033574,14645587,474998,55883174,32758075,11000,39958235,0,0,0,0,0,0,0,0,0,131763950,267717431,42243714,137574845,59791912,59208936,28744385,0,29930894,66760083,45679373,50672652,67327608,35157238,15556950,0,2385524,4687613,3138579,3687497,3017376,4078284,1358977
20140315,809419969,101250052,0,0,0,0,0,0,0,0,0,4651951,8130650,13356927,13923915,9781434,3897535,318945,0,1764561,14696980,2264305,6196491,12900413,7859405,1506540,40243768,32636791,0,36452989,0,0,0,0,0,0,0,0,0,59061272,74835358,19314001,55982375,57720599,65306844,21645928,0,17749012,53492258,31765539,44296141,44374609,18339556,13337832,0,2585963,2480072,2668758,3659741,7359970,1969339,891202
20140316,741771473,77815652,0,0,0,0,0,0,0,0,0,13247385,2288593,3070743,9756781,4895929,3775982,1009747,0,3944517,10628536,4890851,10012784,5937851,2702921,1653032,40566448,19688291,20000,28681328,0,0,0,0,0,0,0,0,0,51226010,95706819,12315987,98270088,62402289,46718063,14307006,0,28072584,34057508,12243596,33842170,36923484,16882873,13981211,0,2720306,3708352,2949909,2581066,3142479,1762406,1185548
20140317,1534145747,183589324,0,0,0,0,0,0,0,0,0,19527375,19758987,9877267,20649141,17339136,6167868,8329944,0,8473451,24408488,9764664,12461548,12586487,7929878,6315090,50998302,33500656,200000,54973026,0,0,0,0,0,0,0,0,0,144807479,156943112,74785938,146399482,134190651,107151289,26234618,0,64269320,63628811,15535566,91557109,59185850,70680083,31236330,0,2750121,7081705,3298315,3317865,4872981,1974983,982831
20140318,1429881964,130482468,0,0,0,0,0,0,0,0,0,9174369,24704258,1609749,19213788,2534141,8068284,452509,0,2797120,12285525,8539043,12665187,13862552,12752952,1822991,58999630,49941365,300000,81903108,0,0,0,0,0,0,0,0,0,91087129,267655446,38092421,97117339,174718592,42970610,17371825,0,40813681,54446431,60999540,62028732,82955871,51807983,7427385,0,4856444,3539888,1843249,3276238,2777399,1573268,895922
20140319,1041842432,158060111,0,0,0,0,0,0,0,0,0,7741695,27056551,11836703,19404700,16709808,2578048,3398891,0,8599461,27139536,6027610,11865210,8594992,3829380,3277526,44177258,40662846,4910000,38743467,0,0,0,0,0,0,0,0,0,39949402,218001548,42361421,20629215,44850102,36575434,31495129,0,27360419,66104753,30856464,76071923,56476466,36342811,9534205,0,2470687,3482567,3211734,3212433,2184048,3151333,966656
20140320,1122794741,132751203,0,0,0,0,0,0,0,0,0,13009468,17718957,2149025,10887684,10239698,7785388,8717654,0,8961258,18877114,8069853,9412225,10114254,6239325,569300,55553829,39292400,0,42434812,0,0,0,0,0,0,0,0,0,109298491,166707188,12791626,69462423,117464170,63526668,75843596,0,38159551,70234616,24457963,22719633,29246315,26276759,10059971,0,2237249,3776794,3256366,1483729,3667889,1108802,982698
20140321,846578780,140436240,0,0,0,0,0,0,0,0,0,7989186,14347668,6705749,16688354,9737666,8132822,12820627,0,12759137,19135713,16478837,12161603,769926,2546914,162038,67394233,37023241,1001000,36034527,0,0,0,0,0,0,0,0,0,43265491,77369664,37358783,68876462,101356906,5479252,15555103,0,18758416,51895231,20360570,23589471,33560434,21410269,21668796,0,4074063,4061016,4438206,3625096,3528775,2818717,1638818
20140322,502061895,77961476,0,0,0,0,0,0,0,0,0,21476751,3712166,1859350,15427005,2121172,3657133,2021404,0,4335573,10361737,1351264,7787100,1336255,1481934,1032632,61356994,31285953,600000,31526746,0,0,0,0,0,0,0,0,0,3631446,35119709,15974967,18726251,14871093,4906201,13562847,0,40689843,35660331,20412290,12513112,28821721,22023641,10936571,0,3312273,3923954,3859384,3536971,3918941,2150639,778541
20140323,700367819,88656363,0,0,0,0,0,0,0,0,0,14490882,12922681,6398947,8179391,8781586,5841957,4920995,0,7649579,3055968,3350082,4624781,2997765,5379610,62139,72715568,32966569,1000000,34147150,0,0,0,0,0,0,0,0,0,56328625,46096063,50428286,17680514,5076537,49797654,64412304,0,37496762,24321228,38341581,23639608,19565595,14014927,4130529,0,1936624,3244293,3524107,3797331,3413159,2967906,668536
20140324,1321673087,177009558,0,0,0,0,0,0,0,0,0,9386647,18296999,13018534,19364953,9337351,6803254,5122646,0,10580077,23440081,15588351,18475591,12827084,8804031,5963959,82399523,29448646,1850000,45345623,0,0,0,0,0,0,0,0,0,120851733,88903094,60375866,144267649,46038792,96643767,70707367,0,66089487,76190702,22098262,41733815,51873257,48650946,31283152,0,2723734,5421324,1665569,3351499,3142087,2875650,731985
20140325,1347174091,135451259,0,0,0,0,0,0,0,0,0,15569885,18297224,17456789,11131915,12542539,2726269,1502945,0,7564255,8691773,8934037,18288665,5481966,6720075,542922,62485480,48781979,0,45257823,0,0,0,0,0,0,0,0,0,77037764,106020079,122596173,29316267,136310343,173788435,77210631,0,64585081,65930468,25271125,43607803,45879661,34341977,36741202,0,2480001,3012587,2125233,2026046,3637840,1931717,1347117
20140326,1236027721,109416338,0,0,0,0,0,0,0,0,0,11349157,18531582,2627501,11278550,16099857,2323269,431776,0,4468098,14709478,1066183,8248208,3311670,11928334,3042675,69908642,47319094,0,41348278,0,0,0,0,0,0,0,0,0,19418489,154587204,94881027,49587744,260216057,58615748,55572152,0,34332566,61446881,30967465,29122638,33542405,42883958,20403542,0,4278564,5435962,2710572,2520235,4517681,1776586,1217893
20140327,916987044,98088740,0,0,0,0,0,0,0,0,0,9093972,7032865,4164092,12635266,10025091,1937431,1095401,0,2841268,10042186,3058034,15186635,12423892,6980586,1572021,66277858,54096251,180000,35624209,0,0,0,0,0,0,0,0,0,54568106,120281699,26631614,50140980,105339669,32564094,18632590,0,61773950,37438040,17809456,39690797,49901908,18420043,9746300,0,2717997,4479293,1486853,4787137,4526035,1448709,334716
20140328,1090551553,157077355,0,0,0,0,0,0,0,0,0,10849774,18582131,4905678,27477022,6508089,10024488,230345,0,7724131,29262170,3999995,25170833,2837756,1164635,8340308,63001477,43504028,50000,45333060,0,0,0,0,0,0,0,0,0,102330645,97592191,27015970,113294731,107354216,15877637,41258690,0,47896638,54544313,31873919,41526602,40250850,25154270,10562500,0,4630412,5493784,2625339,3843146,2883381,2354232,3222167
20140329,536186691,71405545,0,0,0,0,0,0,0,0,0,3588383,8669474,5745111,8367865,9956466,653550,959876,0,844263,16184976,1763748,1673166,5833079,914436,6251152,39493750,26589138,0,37110407,0,0,0,0,0,0,0,0,0,19500301,19172698,47231233,41252881,34297470,0,22221101,0,9780110,33488441,16579135,33780278,22069124,27945704,13767539,0,3181795,3724637,3733968,2881069,3660073,1295482,2024812
20140330,648661928,100527953,0,0,0,0,0,0,0,0,0,5160316,13802364,6576344,12106708,10961813,3776653,9622719,0,3196973,7454513,5411472,1083407,6561752,7269883,7543036,28051395,22792762,500000,35245012,0,0,0,0,0,0,0,0,0,25386374,51489733,10076053,63867440,87429226,23711206,15105745,0,15069124,21816460,15275847,40352612,49303347,13912074,10127881,0,2096073,3335771,3092436,3213579,2605346,2302037,1976442
20140331,1243538624,172641555,0,0,0,0,0,0,0,0,0,19641967,28237069,13287235,15968818,11194751,19370396,7461297,0,6224594,25488445,3323435,4838596,7675614,7834450,2094888,77721386,62318902,450000,43743992,0,0,0,0,0,0,0,0,0,145283269,115053226,94575130,130386309,26983364,42334258,24427926,0,28108706,74379225,32772976,54540761,56080500,29730034,12384957,0,2575379,5303028,2947517,2975006,2632359,2252848,936011
20140401,923313383,154565586,0,0,0,0,0,0,0,0,0,14891072,54336937,7316685,10634893,11893182,5764718,673415,0,11008958,15859739,3238758,8715991,4895719,2219724,3115795,65290629,44500087,615000,49434327,0,0,0,0,0,0,0,0,0,23922047,88900875,13240966,73847394,59589808,57065428,29758855,0,24184890,67281699,18931480,58993251,40769444,19344693,13860400,0,2302871,3576535,5130361,2473854,3110440,1371694,1250769
20140402,1027523226,107458963,0,0,0,0,0,0,0,0,0,21216318,15029874,3715614,4526010,9044294,7663783,3096753,0,13031007,4673097,5629376,5518513,8206533,4693682,1414109,75703941,49302159,465000,48970423,0,0,0,0,0,0,0,0,0,89343806,67866847,19322606,102001786,82580801,99485816,36926095,0,19597845,37171123,39879530,43333057,42899723,34240608,11013773,0,2741404,5586508,3637757,3402840,2459581,1062335,1068899
20140403,875218221,119081950,0,0,0,0,0,0,0,0,0,10881635,29635062,3948884,6640699,10187075,1189061,2262777,0,17588230,9304972,4867770,3753619,14683662,2491561,1646943,68956365,33535388,20000,39416113,0,0,0,0,0,0,0,0,0,73192519,99356032,28410925,83265854,32808972,39633441,15367579,0,29156099,39567327,21290918,53951835,36397853,27416466,9233042,0,4661001,6497896,4031585,2637360,3654213,2329104,1348384
20140404,719739199,109552038,0,0,0,0,0,0,0,0,0,17070566,9615673,7990862,12960191,12520686,4692638,1095495,0,1723071,16775314,6586591,7369805,6350148,1957416,2843582,61227338,42054402,0,41940395,0,0,0,0,0,0,0,0,0,40111114,31010935,17609441,44548218,50460683,41663309,35165126,0,25815878,36262632,12055455,16599941,62695487,11230782,10623583,0,3295712,6751820,3356106,4996607,5644081,3991866,1076250
20140405,458473724,69640258,0,0,0,0,0,0,0,0,0,12862890,2881158,8471082,5634257,12637319,7635137,3613970,0,1619825,4610166,506326,5530240,2133590,741394,762904,55865888,36677032,0,28748755,0,0,0,0,0,0,0,0,0,9348111,67667652,20932036,16536282,14358591,3755812,6962314,0,16978216,21296345,18013601,18277754,29305855,2060447,4436046,0,4255476,3315077,2425027,2244258,2969539,1398884,1004468
20140406,446192578,62403999,0,0,0,0,0,0,0,0,0,1249515,11989951,4804769,5999623,12041282,6824854,543584,0,4486089,4526168,91993,4796190,1209702,1246761,2593518,52899981,15711691,4000000,36420487,0,0,0,0,0,0,0,0,0,11130208,45129224,2792860,39431060,12582869,15372993,17043169,0,14743155,17187261,5135598,22263730,19616330,25253128,9484772,0,2545825,3342583,1070181,3431617,3444982,3235808,519067
20140407,694164365,110315828,0,0,0,0,0,0,0,0,0,19259122,19622991,6818854,6675298,14014528,10392935,1076084,0,2626863,5122437,2619808,2065484,8384623,5039468,6597333,62996099,29841201,0,36054342,0,0,0,0,0,0,0,0,0,56329115,42410690,96906680,32832768,41524526,18846623,11475252,0,16701138,26965890,13707332,30211503,26047772,9765632,10617370,0,3563907,4625664,3523754,2794644,2998516,2219475,888644
20140408,1047554085,150573637,0,0,0,0,0,0,0,0,0,8230231,25175102,6940691,22260096,17704437,7306372,2455885,0,3315637,7838697,3954551,13717743,12742129,14517757,4414309,72596592,52442051,600000,50562192,0,0,0,0,0,0,0,0,0,47979478,167463844,15467905,129328107,36001354,73487349,11887848,0,32136471,54832353,24536652,27589208,35744853,33795438,7459786,0,1886453,6166092,3491389,4495985,4804181,1388079,836788
20140409,1006461597,96240170,0,0,0,0,0,0,0,0,0,9475148,22788129,4698615,7817223,8036885,9700772,1768363,0,7765613,6572683,6812227,2038959,6668353,1706729,390471,47185480,46013722,20000,48297329,0,0,0,0,0,0,0,0,0,92096654,35205709,123676158,118160195,33487218,64801245,22449018,0,31921039,56617229,38042813,32474320,66784938,23425453,13973619,0,1734467,4124821,1877146,1584743,3338586,1851489,1078036
20140410,852249465,156407991,0,0,0,0,0,0,0,0,0,26043639,14221303,8463857,17604898,14204541,3882494,5773779,0,3554767,13061108,4961194,7376267,22410276,11656556,3193312,62017013,41018353,900000,36169343,0,0,0,0,0,0,0,0,0,75568294,57699122,31466896,126422877,27905031,43038974,14278087,0,28577999,36845475,15229607,15166129,40287870,19876968,8005958,0,1685922,3159802,3361293,2305940,2050250,1353457,1450814
